,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.7984e-129,5.1012e-127,6.0235e-36,2.6451e-79,2.3833e-31,1.8080e-85,1.3588e-234,0.0000e+00
DCC_joint,,6.7984e-129,,5.4089e-02,1.9479e-67,1.0751e-33,7.4985e-85,4.1474e-39,6.6208e-119,0.0000e+00
DCC_bivariate_loop,,5.1012e-127,5.4089e-02,,1.8758e-62,7.4343e-28,1.2412e-80,5.0973e-33,4.2633e-131,0.0000e+00
SW_cross_validated,,6.0235e-36,1.9479e-67,1.8758e-62,,3.8510e-17,2.0858e-02,1.1294e-17,3.7897e-190,0.0000e+00
SW_15,,2.6451e-79,1.0751e-33,7.4343e-28,3.8510e-17,,9.7280e-29,6.4658e-01,7.9153e-171,0.0000e+00
SW_30,,2.3833e-31,7.4985e-85,1.2412e-80,2.0858e-02,9.7280e-29,,9.4436e-31,4.3137e-209,0.0000e+00
SW_60,,1.8080e-85,4.1474e-39,5.0973e-33,1.1294e-17,6.4658e-01,9.4436e-31,,2.6003e-182,0.0000e+00
SW_120,,1.3588e-234,6.6208e-119,4.2633e-131,3.7897e-190,7.9153e-171,4.3137e-209,2.6003e-182,,1.0692e-320
sFC,,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.0692e-320,
