,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0539,0.0000,0.0001,0.0035,0.0639,1.
DCC_joint,nan,0.3828,-,1.,0.0002,0.0000,0.0000,0.0000,0.0008,1.
DCC_bivariate_loop,nan,-0.2919,-1.2103,-,0.0011,0.0000,0.0000,0.0000,0.0041,1.
SW_cross_validated,nan,-3.7406,-6.3426,-5.5023,-,0.0000,0.0779,1.,1.,0.0042
SW_15,nan,-11.1095,-24.4698,-24.3962,-10.7842,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-6.5167,-12.6211,-11.8347,-3.5752,10.243,-,1.,0.5390,0.0000
SW_60,nan,-4.9769,-8.5303,-7.7097,-1.5906,9.3886,1.8423,-,1.,0.0001
SW_120,nan,-3.664,-5.6473,-4.9096,-0.2556,8.3163,2.6898,1.1169,-,0.0094
sFC,nan,-0.1853,-0.8569,0.1391,4.8938,17.9168,9.5979,6.7206,4.5279,-
