,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.6871e-02,2.0847e-03,3.7908e-01,1.8618e-08,5.3891e-04,5.9015e-01,8.6811e-01,5.5021e-11
DCC_joint,,2.6871e-02,,1.7161e-01,2.1570e-01,3.3784e-08,4.8324e-02,2.7449e-02,1.8008e-02,1.3024e-11
DCC_bivariate_loop,,2.0847e-03,1.7161e-01,,2.7507e-02,3.5313e-07,5.3523e-01,9.4053e-04,1.3524e-03,4.7047e-11
SW_cross_validated,,3.7908e-01,2.1570e-01,2.7507e-02,,2.8275e-07,8.8225e-03,6.0204e-01,3.0108e-01,5.7756e-10
SW_15,,1.8618e-08,3.3784e-08,3.5313e-07,2.8275e-07,,3.7571e-07,2.1536e-10,1.3455e-08,1.4918e-07
SW_30,,5.3891e-04,4.8324e-02,5.3523e-01,8.8225e-03,3.7571e-07,,1.3286e-04,3.4566e-04,2.2413e-11
SW_60,,5.9015e-01,2.7449e-02,9.4053e-04,6.0204e-01,2.1536e-10,1.3286e-04,,4.6446e-01,2.4604e-13
SW_120,,8.6811e-01,1.8008e-02,1.3524e-03,3.0108e-01,1.3455e-08,3.4566e-04,4.6446e-01,,4.3262e-11
sFC,,5.5021e-11,1.3024e-11,4.7047e-11,5.7756e-10,1.4918e-07,2.2413e-11,2.4604e-13,4.3262e-11,
