,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.14,3.27,0.59,6.58,3.83,1.74,0.80,1.13
DCC_joint,,3.14,,0.07,2.44,3.39,0.90,1.18,1.58,4.29
DCC_bivariate_loop,,3.27,0.07,,2.55,3.40,0.84,1.26,1.65,4.43
SW_cross_validated,,0.59,2.44,2.55,,5.72,3.15,1.13,0.32,1.69
SW_15,,6.58,3.39,3.40,5.72,,2.20,4.27,4.00,7.76
SW_30,,3.83,0.90,0.84,3.15,2.20,,1.94,2.20,4.91
SW_60,,1.74,1.18,1.26,1.13,4.27,1.94,,0.60,2.80
SW_120,,0.80,1.58,1.65,0.32,4.00,2.20,0.60,,1.67
sFC,,1.13,4.29,4.43,1.69,7.76,4.91,2.80,1.67,
