,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.01,1.61,0.15,3.60,1.45,0.57,0.07,8.32
DCC_joint,,1.01,,0.81,0.77,3.16,0.57,0.44,1.34,10.05
DCC_bivariate_loop,,1.61,0.81,,1.35,2.12,0.28,1.14,1.98,6.90
SW_cross_validated,,0.15,0.77,1.35,,3.22,1.18,0.38,0.23,7.24
SW_15,,3.60,3.16,2.12,3.22,,2.55,3.29,4.32,3.85
SW_30,,1.45,0.57,0.28,1.18,2.55,,0.93,1.84,8.43
SW_60,,0.57,0.44,1.14,0.38,3.29,0.93,,0.76,8.79
SW_120,,0.07,1.34,1.98,0.23,4.32,1.84,0.76,,11.99
sFC,,8.32,10.05,6.90,7.24,3.85,8.43,8.79,11.99,
