,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.38,0.29,3.74,11.11,6.52,4.98,3.66,0.19
DCC_joint,,-0.38,,1.21,6.34,24.47,12.62,8.53,5.65,0.86
DCC_bivariate_loop,,0.29,1.21,,5.50,24.40,11.83,7.71,4.91,-0.14
SW_cross_validated,,3.74,6.34,5.50,,10.78,3.58,1.59,0.26,-4.89
SW_15,,11.11,24.47,24.40,10.78,,-10.24,-9.39,-8.32,-17.92
SW_30,,6.52,12.62,11.83,3.58,-10.24,,-1.84,-2.69,-9.60
SW_60,,4.98,8.53,7.71,1.59,-9.39,-1.84,,-1.12,-6.72
SW_120,,3.66,5.65,4.91,0.26,-8.32,-2.69,-1.12,,-4.53
sFC,,0.19,0.86,-0.14,-4.89,-17.92,-9.60,-6.72,-4.53,
