,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0001,0.0000,1.,0.0000,0.0000,0.0387,1.,0.7635
DCC_joint,nan,-7.0315,-,1.,0.0013,0.0000,1.,0.6148,0.0851,0.0000
DCC_bivariate_loop,nan,-7.3233,-0.1675,-,0.0007,0.0000,1.,0.4056,0.0598,0.0000
SW_cross_validated,nan,-1.327,5.455,5.7068,-,0.0000,0.0001,0.7514,1.,0.0498
SW_15,nan,-14.7346,-7.5895,-7.5984,-12.7817,-,0.0041,0.0000,0.0000,0.0000
SW_30,nan,-8.5715,-2.002,-1.8821,-7.0458,4.9102,-,0.0146,0.0040,0.0000
SW_60,nan,-3.8895,2.6276,2.823,-2.532,9.5482,4.3273,-,1.,0.0002
SW_120,nan,-1.7786,3.5353,3.6938,-0.7096,8.9505,4.9126,1.3498,-,0.0541
sFC,nan,2.5243,9.5819,9.9148,3.7758,17.3581,10.9772,6.2608,3.7389,-
