,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.03,7.32,1.33,14.72,8.57,3.89,1.78,-2.52
DCC_joint,,7.03,,0.17,-5.45,7.59,2.00,-2.63,-3.54,-9.58
DCC_bivariate_loop,,7.32,0.17,,-5.71,7.60,1.88,-2.82,-3.69,-9.91
SW_cross_validated,,1.33,-5.45,-5.71,,12.78,7.05,2.53,0.71,-3.78
SW_15,,14.72,7.59,7.60,12.78,,-4.91,-9.55,-8.95,-17.36
SW_30,,8.57,2.00,1.88,7.05,-4.91,,-4.33,-4.91,-10.98
SW_60,,3.89,-2.63,-2.82,2.53,-9.55,-4.33,,-1.35,-6.26
SW_120,,1.78,-3.54,-3.69,0.71,-8.95,-4.91,-1.35,,-3.74
sFC,,-2.52,-9.58,-9.91,-3.78,-17.36,-10.98,-6.26,-3.74,
