,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,nan,nan,nan,nan,nan,nan,nan,nan
DCC_joint,nan,nan,-,1.,1.,0.0000,1.,1.,0.0042,1.
DCC_bivariate_loop,nan,nan,-0.2054,-,1.,0.0000,1.,1.,0.0011,1.
SW_cross_validated,nan,nan,-2.1075,-2.2046,-,0.0007,1.,0.0805,0.5937,1.
SW_15,nan,nan,-7.8501,-9.1294,-5.606,-,0.0004,0.0000,0.0880,0.0000
SW_30,nan,nan,-1.2606,-1.2229,0.7009,5.8539,-,0.6662,0.1906,1.
SW_60,nan,nan,1.2533,1.6552,3.4472,9.596,2.4689,-,0.0002,0.1448
SW_120,nan,nan,-4.7797,-5.4152,-2.5244,3.4067,-3.0556,-6.3602,-,0.0171
sFC,nan,nan,-1.5968,-1.686,0.8993,8.0785,0.0021,-3.1812,4.1436,-
