,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-10.32,-8.97,5.91,32.15,20.70,13.37,9.81,-9.50
DCC_joint,,-10.32,,3.05,23.19,117.55,81.77,44.62,28.82,0.49
DCC_bivariate_loop,,-8.97,3.05,,21.47,117.49,80.39,42.64,27.17,-1.93
SW_cross_validated,,5.91,23.19,21.47,,35.35,19.08,8.94,4.85,-20.69
SW_15,,32.15,117.55,117.49,35.35,,-52.20,-37.30,-27.82,-83.22
SW_30,,20.70,81.77,80.39,19.08,-52.20,,-12.86,-12.06,-59.38
SW_60,,13.37,44.62,42.64,8.94,-37.30,-12.86,,-3.07,-37.29
SW_120,,9.81,28.82,27.17,4.85,-27.82,-12.06,-3.07,,-25.90
sFC,,-9.50,0.49,-1.93,-20.69,-83.22,-59.38,-37.29,-25.90,
