,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.35,2.84,1.78,10.32,6.76,4.73,3.55,3.43
DCC_joint,,3.35,,1.27,5.84,39.81,20.32,15.74,12.71,0.12
DCC_bivariate_loop,,2.84,1.27,,5.35,41.47,19.94,15.20,12.08,1.46
SW_cross_validated,,1.78,5.84,5.35,,8.05,4.57,2.51,1.35,5.94
SW_15,,10.32,39.81,41.47,8.05,,6.90,11.21,12.70,43.03
SW_30,,6.76,20.32,19.94,4.57,6.90,,3.50,5.22,21.05
SW_60,,4.73,15.74,15.20,2.51,11.21,3.50,,1.84,16.29
SW_120,,3.55,12.71,12.08,1.35,12.70,5.22,1.84,,13.12
sFC,,3.43,0.12,1.46,5.94,43.03,21.05,16.29,13.12,
