,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.77,3.18,2.40,13.41,8.84,5.70,3.19,3.37
DCC_joint,,3.77,,1.48,6.59,46.74,27.40,14.59,6.11,0.11
DCC_bivariate_loop,,3.18,1.48,,6.08,51.06,27.97,14.10,5.74,0.90
SW_cross_validated,,2.40,6.59,6.08,,9.11,5.08,2.57,1.28,6.03
SW_15,,13.41,46.74,51.06,9.11,,11.20,10.03,4.68,28.95
SW_30,,8.84,27.40,27.97,5.08,11.20,,3.42,2.03,19.55
SW_60,,5.70,14.59,14.10,2.57,10.03,3.42,,0.46,12.21
SW_120,,3.19,6.11,5.74,1.28,4.68,2.03,0.46,,5.83
sFC,,3.37,0.11,0.90,6.03,28.95,19.55,12.21,5.83,
