,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.62,4.01,2.64,14.37,9.25,5.98,4.39,4.25
DCC_joint,,4.62,,1.36,10.37,52.57,36.57,19.95,12.89,0.22
DCC_bivariate_loop,,4.01,1.36,,9.60,52.54,35.95,19.07,12.15,0.86
SW_cross_validated,,2.64,10.37,9.60,,15.81,8.53,4.00,2.17,9.25
SW_15,,14.37,52.57,52.54,15.81,,23.35,16.68,12.44,37.22
SW_30,,9.25,36.57,35.95,8.53,23.35,,5.75,5.39,26.56
SW_60,,5.98,19.95,19.07,4.00,16.68,5.75,,1.37,16.68
SW_120,,4.39,12.89,12.15,2.17,12.44,5.39,1.37,,11.58
sFC,,4.25,0.22,0.86,9.25,37.22,26.56,16.68,11.58,
