,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.25,1.02,3.05,1.73,1.57,1.10,0.06
DCC_bivariate_loop,,,0.25,,0.75,2.75,1.47,1.29,0.87,0.20
SW_cross_validated,,,1.02,0.75,,2.02,0.78,0.53,0.22,0.99
SW_15,,,3.05,2.75,2.02,,1.16,1.51,1.62,3.05
SW_30,,,1.73,1.47,0.78,1.16,,0.28,0.49,1.71
SW_60,,,1.57,1.29,0.53,1.51,0.28,,0.25,1.55
SW_120,,,1.10,0.87,0.22,1.62,0.49,0.25,,1.07
sFC,,,0.06,0.20,0.99,3.05,1.71,1.55,1.07,
