,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.7066e-53,9.4951e-50,3.0299e-14,6.7085e-46,3.4793e-04,1.0486e-08,1.8131e-130,1.9905e-319
DCC_joint,,1.7066e-53,,3.2699e-01,2.2886e-21,3.2162e-03,5.4967e-48,2.8299e-35,1.1349e-65,4.1714e-319
DCC_bivariate_loop,,9.4951e-50,3.2699e-01,,2.9333e-18,5.4916e-02,1.0284e-43,2.3743e-31,4.2912e-70,5.0790e-321
SW_cross_validated,,3.0299e-14,2.2886e-21,2.9333e-18,,4.0516e-14,3.6713e-07,8.5158e-03,1.5051e-102,4.8333e-316
SW_15,,6.7085e-46,3.2162e-03,5.4916e-02,4.0516e-14,,1.5057e-39,7.9928e-27,1.2926e-84,0.0000e+00
SW_30,,3.4793e-04,5.4967e-48,1.0284e-43,3.6713e-07,1.5057e-39,,7.8424e-03,2.9926e-137,0.0000e+00
SW_60,,1.0486e-08,2.8299e-35,2.3743e-31,8.5158e-03,7.9928e-27,7.8424e-03,,1.3865e-123,0.0000e+00
SW_120,,1.8131e-130,1.1349e-65,4.2912e-70,1.5051e-102,1.2926e-84,2.9926e-137,1.3865e-123,,1.7188e-287
sFC,,1.9905e-319,4.1714e-319,5.0790e-321,4.8333e-316,0.0000e+00,0.0000e+00,0.0000e+00,1.7188e-287,
