,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.000,0.060,0.055,0.034,0.048,0.052,0.059,0.050,0.059,0.062,0.054,0.045,0.053,0.052,0.058,0.030,0.056,0.050,0.057,0.049,0.060,0.055,0.054,0.042,0.052,0.056,0.041,0.051,0.050,0.053,0.044,0.048,0.051,0.046,0.036,0.043,0.049,0.034,0.041,0.036,0.033,0.028,0.035,0.036,0.035,0.021,0.035,0.017,0.017,0.014
1,0.060,0.000,0.062,0.064,0.068,0.058,0.061,0.057,0.059,0.064,0.056,0.055,0.058,0.056,0.057,0.063,0.058,0.058,0.058,0.058,0.050,0.062,0.055,0.052,0.055,0.057,0.048,0.055,0.055,0.057,0.043,0.053,0.059,0.051,0.042,0.046,0.057,0.034,0.046,0.042,0.033,0.030,0.040,0.034,0.035,0.024,0.035,0.017,0.018,0.014
2,0.055,0.062,0.000,0.059,0.064,0.059,0.057,0.058,0.048,0.046,0.054,0.047,0.052,0.057,0.054,0.055,0.067,0.054,0.057,0.054,0.059,0.061,0.057,0.054,0.061,0.053,0.050,0.059,0.060,0.042,0.037,0.052,0.054,0.051,0.045,0.043,0.051,0.033,0.048,0.039,0.031,0.028,0.042,0.030,0.037,0.023,0.035,0.018,0.018,0.014
3,0.034,0.064,0.059,0.000,0.049,0.055,0.059,0.057,0.058,0.061,0.063,0.054,0.054,0.055,0.058,0.041,0.058,0.050,0.059,0.048,0.058,0.054,0.050,0.050,0.053,0.055,0.043,0.052,0.051,0.050,0.041,0.049,0.049,0.046,0.042,0.047,0.048,0.032,0.045,0.039,0.032,0.028,0.040,0.033,0.034,0.021,0.036,0.017,0.018,0.014
4,0.048,0.068,0.064,0.049,0.000,0.054,0.071,0.056,0.061,0.065,0.067,0.060,0.046,0.057,0.066,0.049,0.060,0.047,0.068,0.045,0.052,0.057,0.047,0.048,0.055,0.055,0.047,0.055,0.055,0.054,0.044,0.052,0.054,0.048,0.041,0.049,0.053,0.035,0.048,0.037,0.035,0.028,0.039,0.036,0.035,0.022,0.036,0.017,0.018,0.015
5,0.052,0.058,0.059,0.055,0.054,0.000,0.059,0.053,0.060,0.063,0.053,0.043,0.051,0.054,0.060,0.052,0.063,0.054,0.055,0.050,0.056,0.055,0.056,0.047,0.054,0.058,0.037,0.054,0.044,0.051,0.038,0.047,0.049,0.046,0.037,0.047,0.047,0.033,0.038,0.038,0.032,0.027,0.036,0.032,0.035,0.022,0.031,0.017,0.018,0.014
6,0.059,0.061,0.057,0.059,0.071,0.059,0.000,0.064,0.065,0.057,0.066,0.059,0.058,0.060,0.050,0.055,0.068,0.056,0.061,0.056,0.059,0.055,0.058,0.050,0.059,0.057,0.041,0.061,0.044,0.050,0.043,0.047,0.049,0.047,0.046,0.037,0.051,0.033,0.046,0.039,0.032,0.028,0.040,0.034,0.037,0.022,0.034,0.018,0.018,0.014
7,0.050,0.057,0.058,0.057,0.056,0.053,0.064,0.000,0.061,0.066,0.053,0.042,0.050,0.046,0.049,0.051,0.060,0.051,0.056,0.049,0.055,0.055,0.054,0.030,0.055,0.058,0.046,0.054,0.050,0.053,0.040,0.047,0.048,0.046,0.041,0.044,0.048,0.033,0.043,0.037,0.032,0.027,0.038,0.032,0.035,0.022,0.032,0.017,0.018,0.014
8,0.059,0.059,0.048,0.058,0.061,0.060,0.065,0.061,0.000,0.060,0.071,0.052,0.050,0.063,0.065,0.053,0.056,0.056,0.054,0.054,0.058,0.056,0.057,0.053,0.051,0.063,0.047,0.061,0.060,0.055,0.038,0.049,0.051,0.047,0.046,0.050,0.050,0.032,0.045,0.039,0.030,0.028,0.042,0.029,0.037,0.023,0.035,0.017,0.017,0.014
9,0.062,0.064,0.046,0.061,0.065,0.063,0.057,0.066,0.060,0.000,0.069,0.061,0.062,0.066,0.056,0.058,0.071,0.062,0.065,0.053,0.061,0.058,0.060,0.053,0.060,0.049,0.049,0.061,0.054,0.037,0.035,0.048,0.048,0.045,0.049,0.045,0.053,0.033,0.048,0.040,0.034,0.029,0.045,0.034,0.038,0.025,0.036,0.017,0.019,0.014
10,0.054,0.056,0.054,0.063,0.067,0.053,0.066,0.053,0.071,0.069,0.000,0.055,0.048,0.056,0.046,0.056,0.060,0.054,0.053,0.052,0.060,0.058,0.059,0.050,0.055,0.059,0.050,0.057,0.055,0.057,0.045,0.052,0.054,0.049,0.040,0.047,0.054,0.033,0.044,0.042,0.033,0.027,0.039,0.036,0.033,0.021,0.037,0.017,0.018,0.014
11,0.045,0.055,0.047,0.054,0.060,0.043,0.059,0.042,0.052,0.061,0.055,0.000,0.053,0.050,0.055,0.051,0.056,0.050,0.053,0.051,0.055,0.056,0.053,0.036,0.054,0.056,0.035,0.055,0.052,0.055,0.042,0.046,0.047,0.047,0.035,0.042,0.043,0.034,0.040,0.041,0.034,0.029,0.035,0.035,0.034,0.021,0.030,0.017,0.017,0.014
12,0.053,0.058,0.052,0.054,0.046,0.051,0.058,0.050,0.050,0.062,0.048,0.053,0.000,0.052,0.053,0.053,0.052,0.043,0.046,0.041,0.052,0.053,0.049,0.045,0.052,0.053,0.044,0.051,0.048,0.051,0.039,0.046,0.049,0.044,0.040,0.043,0.049,0.031,0.043,0.037,0.031,0.026,0.038,0.031,0.032,0.020,0.033,0.017,0.017,0.014
13,0.052,0.056,0.057,0.055,0.057,0.054,0.060,0.046,0.063,0.066,0.056,0.050,0.052,0.000,0.052,0.053,0.058,0.053,0.057,0.051,0.054,0.052,0.054,0.045,0.043,0.056,0.045,0.045,0.051,0.052,0.040,0.043,0.045,0.043,0.039,0.035,0.046,0.032,0.042,0.039,0.032,0.027,0.035,0.032,0.035,0.022,0.033,0.017,0.018,0.014
14,0.058,0.057,0.054,0.058,0.066,0.060,0.050,0.049,0.065,0.056,0.046,0.055,0.053,0.052,0.000,0.054,0.060,0.054,0.049,0.053,0.056,0.055,0.056,0.048,0.058,0.057,0.047,0.056,0.054,0.052,0.042,0.047,0.049,0.046,0.043,0.040,0.050,0.031,0.046,0.040,0.032,0.027,0.039,0.034,0.034,0.021,0.035,0.017,0.018,0.014
