,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.000,0.078,0.076,0.057,0.067,0.074,0.083,0.074,0.084,0.081,0.076,0.065,0.074,0.077,0.079,0.040,0.079,0.068,0.078,0.067,0.082,0.073,0.075,0.058,0.072,0.076,0.056,0.073,0.070,0.070,0.054,0.061,0.064,0.059,0.052,0.059,0.064,0.047,0.056,0.049,0.043,0.042,0.048,0.046,0.051,0.032,0.049,0.029,0.028,0.025
1,0.078,0.000,0.085,0.086,0.090,0.082,0.085,0.081,0.085,0.085,0.078,0.076,0.077,0.080,0.079,0.082,0.082,0.078,0.079,0.075,0.073,0.079,0.077,0.066,0.075,0.078,0.060,0.076,0.075,0.074,0.055,0.066,0.070,0.061,0.055,0.060,0.072,0.048,0.059,0.053,0.044,0.044,0.052,0.047,0.051,0.033,0.050,0.029,0.029,0.025
2,0.076,0.085,0.000,0.079,0.085,0.081,0.080,0.081,0.069,0.070,0.073,0.063,0.070,0.079,0.076,0.076,0.091,0.071,0.078,0.071,0.082,0.080,0.079,0.070,0.081,0.073,0.064,0.078,0.081,0.061,0.051,0.065,0.067,0.064,0.060,0.058,0.070,0.047,0.061,0.051,0.041,0.044,0.054,0.042,0.053,0.033,0.049,0.030,0.028,0.025
3,0.057,0.086,0.079,0.000,0.066,0.077,0.081,0.079,0.080,0.080,0.081,0.075,0.072,0.077,0.077,0.059,0.080,0.068,0.079,0.064,0.076,0.074,0.070,0.065,0.073,0.075,0.057,0.073,0.071,0.068,0.052,0.063,0.063,0.059,0.058,0.060,0.065,0.045,0.059,0.052,0.042,0.044,0.052,0.044,0.051,0.031,0.049,0.029,0.029,0.025
4,0.067,0.090,0.085,0.066,0.000,0.078,0.093,0.081,0.085,0.083,0.085,0.082,0.067,0.080,0.085,0.066,0.083,0.067,0.087,0.062,0.075,0.074,0.067,0.064,0.075,0.076,0.060,0.076,0.075,0.071,0.054,0.065,0.067,0.061,0.057,0.063,0.069,0.047,0.062,0.050,0.044,0.043,0.052,0.047,0.052,0.032,0.050,0.029,0.028,0.025
5,0.074,0.082,0.081,0.077,0.078,0.000,0.083,0.076,0.083,0.084,0.075,0.065,0.072,0.075,0.082,0.074,0.086,0.074,0.076,0.068,0.081,0.075,0.079,0.062,0.075,0.079,0.052,0.075,0.063,0.070,0.051,0.063,0.064,0.061,0.054,0.061,0.065,0.048,0.053,0.051,0.043,0.043,0.048,0.045,0.052,0.032,0.045,0.029,0.029,0.025
6,0.083,0.085,0.080,0.081,0.093,0.083,0.000,0.088,0.090,0.080,0.088,0.083,0.078,0.084,0.069,0.078,0.092,0.077,0.083,0.076,0.083,0.075,0.082,0.065,0.079,0.078,0.055,0.082,0.064,0.070,0.055,0.062,0.064,0.062,0.062,0.054,0.070,0.047,0.060,0.053,0.044,0.044,0.054,0.047,0.054,0.032,0.049,0.030,0.029,0.025
7,0.074,0.081,0.081,0.079,0.081,0.076,0.088,0.000,0.086,0.089,0.078,0.065,0.072,0.069,0.072,0.073,0.085,0.073,0.079,0.069,0.080,0.075,0.078,0.047,0.078,0.081,0.061,0.075,0.070,0.074,0.053,0.063,0.064,0.060,0.058,0.060,0.067,0.047,0.059,0.051,0.042,0.043,0.051,0.045,0.053,0.032,0.047,0.029,0.028,0.025
8,0.084,0.085,0.069,0.080,0.085,0.083,0.090,0.086,0.000,0.085,0.094,0.073,0.072,0.088,0.087,0.076,0.080,0.076,0.077,0.074,0.082,0.077,0.081,0.069,0.072,0.084,0.061,0.083,0.081,0.075,0.052,0.064,0.066,0.062,0.062,0.065,0.070,0.047,0.061,0.053,0.041,0.045,0.055,0.042,0.055,0.033,0.050,0.029,0.028,0.025
9,0.081,0.085,0.070,0.080,0.083,0.084,0.080,0.089,0.085,0.000,0.087,0.081,0.079,0.087,0.076,0.077,0.093,0.077,0.085,0.070,0.083,0.075,0.080,0.066,0.079,0.069,0.061,0.080,0.074,0.055,0.048,0.061,0.063,0.058,0.062,0.058,0.070,0.047,0.060,0.053,0.043,0.044,0.054,0.046,0.053,0.033,0.049,0.029,0.029,0.025
