,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.000,-0.350,-0.243,0.528,0.441,-0.267,-0.057,-0.263,-0.065,-0.073,0.314,0.375,0.287,-0.170,0.004,0.597,-0.017,0.337,-0.037,0.282,0.094,0.165,0.263,-0.330,-0.061,0.040,-0.218,-0.079,-0.168,-0.045,-0.024,0.138,0.141,0.123,-0.348,-0.193,0.206,-0.153,-0.295,-0.164,-0.064,0.031,-0.292,0.042,-0.139,-0.160,0.084,-0.009,-0.104,-0.058
1,-0.350,1.000,0.135,-0.250,-0.029,0.099,-0.004,0.082,0.053,0.068,-0.298,-0.199,-0.188,0.106,-0.130,-0.082,0.180,0.126,-0.139,-0.217,0.360,-0.126,0.248,0.168,0.009,-0.025,0.136,0.017,0.108,-0.051,0.067,-0.168,-0.109,-0.195,0.256,0.133,-0.109,0.065,0.148,0.136,0.083,0.086,0.083,-0.003,0.130,0.091,0.016,0.021,0.104,0.014
2,-0.243,0.135,1.000,-0.167,-0.034,0.285,-0.319,0.272,0.440,-0.567,-0.369,-0.472,-0.275,0.267,-0.358,-0.075,0.037,-0.157,-0.208,-0.006,-0.059,0.001,-0.093,0.023,0.075,-0.380,-0.002,0.077,-0.027,0.434,-0.328,-0.025,0.003,0.042,0.177,0.367,-0.011,-0.105,0.066,-0.194,-0.185,-0.109,0.135,-0.318,0.062,0.107,-0.154,0.001,0.181,-0.030
3,0.528,-0.250,-0.167,1.000,0.418,-0.119,-0.113,-0.089,-0.180,-0.024,0.157,0.171,0.243,-0.047,-0.068,0.382,0.007,0.281,-0.044,0.297,0.197,0.065,0.295,-0.130,-0.012,0.018,-0.178,-0.038,-0.130,0.055,0.002,0.107,0.105,0.101,-0.190,0.000,0.080,-0.138,-0.119,-0.106,-0.008,-0.029,-0.072,0.089,-0.131,-0.159,0.012,0.017,-0.097,-0.013
4,0.441,-0.029,-0.034,0.418,1.000,-0.210,-0.034,-0.203,-0.128,-0.110,0.219,0.116,0.419,-0.091,-0.027,0.356,-0.070,0.395,0.026,0.384,0.270,0.018,0.368,-0.229,-0.067,-0.130,-0.172,-0.035,-0.105,0.069,-0.027,0.033,0.050,0.048,-0.227,-0.091,0.126,-0.106,-0.138,-0.224,-0.036,-0.060,-0.217,0.072,-0.087,-0.138,-0.050,0.002,-0.047,-0.052
5,-0.267,0.099,0.285,-0.119,-0.210,1.000,0.225,0.307,0.195,-0.118,-0.301,-0.422,-0.214,0.254,0.037,-0.104,0.033,-0.090,-0.131,-0.144,-0.033,-0.025,-0.074,0.218,0.136,-0.079,0.354,-0.201,0.361,0.182,-0.256,-0.074,-0.061,-0.006,0.310,0.102,-0.124,-0.014,0.324,-0.048,-0.078,-0.070,0.240,-0.219,0.051,-0.016,-0.268,0.057,0.051,0.020
6,-0.057,-0.004,-0.319,-0.113,-0.034,0.225,1.000,0.094,0.094,0.311,0.157,-0.084,0.152,-0.181,0.399,0.058,0.084,0.096,0.134,-0.064,-0.009,-0.066,0.038,0.212,-0.162,0.231,0.335,-0.086,0.415,-0.232,-0.015,-0.138,-0.132,-0.086,0.055,-0.404,-0.036,0.018,0.033,-0.030,-0.026,-0.006,-0.097,-0.006,0.031,-0.079,-0.152,-0.005,-0.026,-0.002
7,-0.263,0.082,0.272,-0.089,-0.203,0.307,0.094,1.000,0.187,-0.053,-0.287,-0.417,-0.240,0.352,-0.356,-0.159,0.181,-0.122,-0.087,-0.145,-0.104,-0.061,-0.073,0.518,-0.088,-0.008,0.056,0.120,0.253,0.033,-0.177,-0.071,-0.083,-0.043,0.214,0.188,-0.064,-0.047,0.157,-0.063,-0.078,-0.076,0.168,-0.208,0.024,0.053,-0.190,0.036,0.111,0.013
8,-0.065,0.053,0.440,-0.180,-0.128,0.195,0.094,0.187,1.000,-0.328,-0.015,-0.340,-0.272,-0.009,-0.076,0.129,0.294,-0.084,-0.262,-0.033,-0.125,-0.022,-0.068,0.106,-0.316,0.044,0.194,-0.038,0.040,0.082,-0.276,-0.094,-0.062,-0.009,0.067,-0.022,0.010,-0.136,-0.186,-0.042,-0.217,-0.017,0.014,-0.332,0.054,0.064,-0.149,0.002,0.165,-0.035
9,-0.073,0.068,-0.567,-0.024,-0.110,-0.118,0.311,-0.053,-0.328,1.000,0.165,0.243,-0.020,-0.088,0.354,-0.086,0.089,-0.053,0.082,-0.195,-0.010,-0.188,-0.035,0.158,-0.105,0.400,0.074,0.076,0.252,-0.505,0.369,-0.224,-0.231,-0.272,-0.021,-0.318,-0.067,0.132,0.099,0.147,0.138,0.095,-0.045,0.217,0.055,-0.030,0.115,-0.008,-0.104,0.005
10,0.314,-0.298,-0.369,0.157,0.219,-0.301,0.157,-0.287,-0.015,0.165,1.000,0.301,0.395,-0.210,0.449,0.145,-0.123,0.202,0.335,0.239,-0.019,-0.024,0.058,-0.188,-0.206,0.142,-0.080,0.080,-0.136,-0.099,0.060,0.030,0.034,0.043,-0.283,-0.222,-0.033,-0.092,-0.233,0.096,-0.115,-0.036,-0.177,0.083,-0.197,-0.195,0.005,-0.036,-0.121,-0.032
11,0.375,-0.199,-0.472,0.171,0.116,-0.422,-0.084,-0.417,-0.340,0.243,0.301,1.000,0.221,-0.264,0.226,0.082,-0.115,0.149,0.262,0.165,0.019,0.263,0.056,-0.406,-0.000,0.140,-0.367,-0.002,-0.172,-0.206,0.190,0.228,0.226,0.136,-0.350,-0.233,0.301,0.054,-0.275,0.060,0.043,0.107,-0.294,0.193,-0.161,-0.175,0.308,-0.045,-0.196,-0.041
12,0.287,-0.188,-0.275,0.243,0.419,-0.214,0.152,-0.240,-0.272,-0.020,0.395,0.221,1.000,-0.166,0.221,0.091,-0.213,0.346,0.366,0.395,0.208,0.011,0.234,-0.144,-0.065,0.008,-0.046,-0.040,-0.161,0.005,0.104,0.132,0.074,0.131,-0.124,-0.188,-0.022,-0.029,-0.050,-0.045,0.030,-0.090,-0.119,0.198,-0.135,-0.174,-0.009,-0.020,-0.113,-0.015
13,-0.170,0.106,0.267,-0.047,-0.091,0.254,-0.181,0.352,-0.009,-0.088,-0.210,-0.264,-0.166,1.000,-0.292,-0.094,0.209,-0.045,-0.134,-0.110,-0.023,-0.100,-0.035,0.230,0.389,0.084,0.079,0.341,0.261,0.163,-0.162,-0.181,-0.152,-0.190,0.206,0.392,-0.143,-0.013,0.173,-0.007,-0.023,0.015,0.253,-0.169,0.094,0.056,-0.112,0.029,0.086,0.018
14,0.004,-0.130,-0.358,-0.068,-0.027,0.037,0.399,-0.356,-0.076,0.354,0.449,0.226,0.221,-0.292,1.000,0.009,-0.177,0.074,0.380,0.040,-0.034,-0.018,-0.014,-0.171,-0.113,0.166,0.136,-0.055,0.144,-0.140,0.108,0.026,-0.071,0.012,-0.116,-0.333,-0.040,0.025,-0.020,0.072,-0.045,-0.001,-0.117,0.081,-0.067,-0.160,-0.009,-0.033,-0.124,-0.022
15,0.597,-0.082,-0.075,0.382,0.356,-0.104,0.058,-0.159,0.129,-0.086,0.145,0.082,0.091,-0.094,0.009,1.000,0.128,0.358,-0.093,0.038,0.159,0.004,0.346,-0.155,-0.066,0.069,0.014,-0.083,0.018,-0.131,-0.023,-0.025,-0.059,-0.071,-0.138,-0.136,0.029,-0.090,-0.222,-0.022,-0.045,0.131,-0.216,-0.063,0.051,-0.053,0.036,-0.003,0.020,-0.053
16,-0.017,0.180,0.037,0.007,-0.070,0.033,0.084,0.181,0.294,0.089,-0.123,-0.115,-0.213,0.209,-0.177,0.128,1.000,-0.100,-0.244,-0.175,-0.032,-0.200,-0.016,0.166,-0.187,0.305,0.090,-0.006,0.073,-0.169,0.017,-0.230,-0.229,-0.266,0.060,0.026,-0.116,-0.064,-0.118,0.089,0.015,0.148,0.073,-0.111,0.111,0.092,0.079,0.009,0.098,-0.020
17,0.337,0.126,-0.157,0.281,0.395,-0.090,0.096,-0.122,-0.084,-0.053,0.202,0.149,0.346,-0.045,0.074,0.358,-0.100,1.000,0.102,0.236,0.443,0.091,0.543,-0.122,0.006,-0.009,-0.056,0.005,-0.021,0.008,-0.068,0.064,0.075,0.081,-0.131,-0.128,0.061,-0.070,-0.108,-0.131,-0.082,0.031,-0.177,0.009,-0.083,-0.146,-0.006,0.013,-0.057,-0.028
18,-0.037,-0.139,-0.208,-0.044,0.026,-0.131,0.134,-0.087,-0.262,0.082,0.335,0.262,0.366,-0.134,0.380,-0.093,-0.244,0.102,1.000,0.124,-0.003,0.063,-0.003,-0.119,-0.031,0.012,-0.122,-0.036,-0.080,-0.018,0.068,0.263,0.081,0.228,-0.148,-0.099,-0.014,0.010,-0.034,0.076,-0.008,-0.059,-0.060,0.132,-0.117,-0.161,0.004,-0.031,-0.112,-0.009
19,0.282,-0.217,-0.006,0.297,0.384,-0.144,-0.064,-0.145,-0.033,-0.195,0.239,0.165,0.395,-0.110,0.040,0.038,-0.175,0.236,0.124,1.000,0.102,0.115,0.150,-0.209,-0.057,-0.140,-0.181,0.071,-0.187,0.255,-0.111,0.205,0.231,0.259,-0.212,-0.013,0.234,-0.154,-0.134,-0.174,-0.091,-0.158,-0.103,0.036,-0.189,-0.170,-0.060,-0.014,-0.086,-0.036
20,0.094,0.360,-0.059,0.197,0.270,-0.033,-0.009,-0.104,-0.125,-0.010,-0.019,0.019,0.208,-0.023,-0.034,0.159,-0.032,0.443,-0.003,0.102,1.000,0.021,0.468,-0.054,0.017,-0.058,0.013,-0.025,-0.058,0.029,0.039,-0.008,0.031,-0.008,0.048,0.006,-0.037,-0.026,0.042,-0.025,0.030,0.032,-0.034,0.058,-0.026,-0.057,0.018,0.014,-0.022,-0.001
21,0.165,-0.126,0.001,0.065,0.018,-0.025,-0.066,-0.061,-0.022,-0.188,-0.024,0.263,0.011,-0.100,-0.018,0.004,-0.200,0.091,0.063,0.115,0.021,1.000,0.041,-0.255,0.082,-0.151,-0.237,-0.102,-0.112,0.096,-0.139,0.303,0.383,0.317,-0.143,-0.068,0.378,-0.064,-0.147,-0.193,-0.033,-0.021,-0.163,-0.062,-0.138,-0.124,0.040,-0.016,-0.093,-0.036
22,0.263,0.248,-0.093,0.295,0.368,-0.074,0.038,-0.073,-0.068,-0.035,0.058,0.056,0.234,-0.035,-0.014,0.346,-0.016,0.543,-0.003,0.150,0.468,0.041,1.000,-0.045,-0.016,-0.027,-0.037,-0.020,-0.013,0.001,-0.008,0.024,0.042,0.018,-0.048,-0.043,0.023,-0.071,-0.059,-0.066,-0.022,0.041,-0.149,0.030,-0.040,-0.100,0.001,0.008,-0.016,-0.021
23,-0.330,0.168,0.023,-0.130,-0.229,0.218,0.212,0.518,0.106,0.158,-0.188,-0.406,-0.144,0.230,-0.171,-0.155,0.166,-0.122,-0.119,-0.209,-0.054,-0.255,-0.045,1.000,-0.116,0.140,0.321,0.096,0.225,-0.152,0.021,-0.272,-0.238,-0.214,0.383,0.185,-0.247,0.067,0.347,0.190,0.141,-0.022,0.280,0.020,0.097,0.080,-0.178,0.025,0.149,0.065
24,-0.061,0.009,0.075,-0.012,-0.067,0.136,-0.162,-0.088,-0.316,-0.105,-0.206,-0.000,-0.065,0.389,-0.113,-0.066,-0.187,0.006,-0.031,-0.057,0.017,0.082,-0.016,-0.116,1.000,-0.018,-0.067,0.265,0.165,0.265,-0.025,0.048,0.048,-0.008,0.036,0.214,0.030,0.089,0.143,-0.102,0.034,-0.053,0.133,0.005,0.073,-0.041,-0.022,-0.011,-0.042,0.000
25,0.040,-0.025,-0.380,0.018,-0.130,-0.079,0.231,-0.008,0.044,0.400,0.142,0.140,0.008,0.084,0.166,0.069,0.305,-0.009,0.012,-0.140,-0.058,-0.151,-0.027,0.140,-0.018,1.000,0.101,-0.003,0.042,-0.452,0.266,-0.135,-0.200,-0.199,-0.022,-0.244,-0.060,0.037,-0.113,0.139,0.028,0.080,0.122,0.052,0.122,-0.031,0.142,-0.027,-0.055,-0.015
26,-0.218,0.136,-0.002,-0.178,-0.172,0.354,0.335,0.056,0.194,0.074,-0.080,-0.367,-0.046,0.079,0.136,0.014,0.090,-0.056,-0.122,-0.181,0.013,-0.237,-0.037,0.321,-0.067,0.101,1.000,-0.088,0.265,-0.050,0.046,-0.265,-0.280,-0.258,0.423,0.014,-0.297,0.088,0.315,0.217,0.108,0.058,0.151,0.052,0.188,0.076,-0.199,0.030,0.137,0.026
27,-0.079,0.017,0.077,-0.038,-0.035,-0.201,-0.086,0.120,-0.038,0.076,0.080,-0.002,-0.040,0.341,-0.055,-0.083,-0.006,0.005,-0.036,0.071,-0.025,-0.102,-0.020,0.096,0.265,-0.003,-0.088,1.000,0.195,0.178,-0.004,-0.116,-0.117,-0.123,-0.017,0.232,-0.033,0.015,-0.001,-0.040,-0.035,-0.073,0.015,-0.028,0.006,-0.022,-0.082,-0.029,0.044,-0.004
28,-0.168,0.108,-0.027,-0.130,-0.105,0.361,0.415,0.253,0.040,0.252,-0.136,-0.172,-0.161,0.261,0.144,0.018,0.073,-0.021,-0.080,-0.187,-0.058,-0.112,-0.013,0.225,0.165,0.042,0.265,0.195,1.000,-0.044,-0.086,-0.201,-0.217,-0.174,0.175,-0.046,-0.066,0.045,0.191,-0.086,-0.111,0.025,-0.028,-0.143,0.148,-0.034,-0.224,0.018,0.037,-0.009
29,-0.045,-0.051,0.434,0.055,0.069,0.182,-0.232,0.033,0.082,-0.505,-0.099,-0.206,0.005,0.163,-0.140,-0.131,-0.169,0.008,-0.018,0.255,0.029,0.096,0.001,-0.152,0.265,-0.452,-0.050,0.178,-0.044,1.000,-0.233,0.140,0.149,0.196,0.041,0.367,0.063,-0.118,0.095,-0.201,-0.129,-0.230,0.031,-0.091,-0.122,-0.054,-0.216,-0.025,0.031,-0.016
30,-0.024,0.067,-0.328,0.002,-0.027,-0.256,-0.015,-0.177,-0.276,0.369,0.060,0.190,0.104,-0.162,0.108,-0.023,0.017,-0.068,0.068,-0.111,0.039,-0.139,-0.008,0.021,-0.025,0.266,0.046,-0.004,-0.086,-0.233,1.000,-0.117,-0.201,-0.181,0.074,-0.118,-0.153,0.162,0.054,0.209,0.200,0.078,0.001,0.318,0.123,0.035,0.124,-0.032,-0.085,-0.025
31,0.138,-0.168,-0.025,0.107,0.033,-0.074,-0.138,-0.071,-0.094,-0.224,0.030,0.228,0.132,-0.181,0.026,-0.025,-0.230,0.064,0.263,0.205,-0.008,0.303,0.024,-0.272,0.048,-0.135,-0.265,-0.116,-0.201,0.140,-0.117,1.000,0.414,0.433,-0.208,-0.004,0.267,-0.085,-0.165,-0.041,-0.019,-0.059,-0.106,-0.002,-0.173,-0.129,0.051,-0.042,-0.105,-0.043
32,0.141,-0.109,0.003,0.105,0.050,-0.061,-0.132,-0.083,-0.062,-0.231,0.034,0.226,0.074,-0.152,-0.071,-0.059,-0.229,0.075,0.081,0.231,0.031,0.383,0.042,-0.238,0.048,-0.200,-0.280,-0.117,-0.217,0.149,-0.201,0.414,1.000,0.431,-0.195,0.032,0.329,-0.109,-0.162,-0.037,-0.090,-0.033,-0.116,-0.066,-0.206,-0.108,-0.002,-0.016,-0.096,-0.042
33,0.123,-0.195,0.042,0.101,0.048,-0.006,-0.086,-0.043,-0.009,-0.272,0.043,0.136,0.131,-0.190,0.012,-0.071,-0.266,0.081,0.228,0.259,-0.008,0.317,0.018,-0.214,-0.008,-0.199,-0.258,-0.123,-0.174,0.196,-0.181,0.433,0.431,1.000,-0.205,-0.024,0.271,-0.138,-0.140,-0.133,-0.092,-0.110,-0.101,-0.030,-0.218,-0.137,-0.001,-0.043,-0.089,-0.036
34,-0.348,0.256,0.177,-0.190,-0.227,0.310,0.055,0.214,0.067,-0.021,-0.283,-0.350,-0.124,0.206,-0.116,-0.138,0.060,-0.131,-0.148,-0.212,0.048,-0.143,-0.048,0.383,0.036,-0.022,0.423,-0.017,0.175,0.041,0.074,-0.208,-0.195,-0.205,1.000,0.246,-0.272,0.134,0.433,0.220,0.135,0.033,0.212,-0.007,0.246,0.079,-0.117,0.017,0.131,0.036
35,-0.193,0.133,0.367,0.000,-0.091,0.102,-0.404,0.188,-0.022,-0.318,-0.222,-0.233,-0.188,0.392,-0.333,-0.136,0.026,-0.128,-0.099,-0.013,0.006,-0.068,-0.043,0.185,0.214,-0.244,0.014,0.232,-0.046,0.367,-0.118,-0.004,0.032,-0.024,0.246,1.000,-0.101,-0.041,0.243,0.064,0.051,-0.072,0.270,-0.074,-0.003,0.064,-0.100,0.020,0.103,0.011
36,0.206,-0.109,-0.011,0.080,0.126,-0.124,-0.036,-0.064,0.010,-0.067,-0.033,0.301,-0.022,-0.143,-0.040,0.029,-0.116,0.061,-0.014,0.234,-0.037,0.378,0.023,-0.247,0.030,-0.060,-0.297,-0.033,-0.066,0.063,-0.153,0.267,0.329,0.271,-0.272,-0.101,1.000,-0.106,-0.220,-0.239,-0.114,-0.050,-0.181,-0.053,-0.139,-0.109,0.113,-0.041,-0.093,-0.064
37,-0.153,0.065,-0.105,-0.138,-0.106,-0.014,0.018,-0.047,-0.136,0.132,-0.092,0.054,-0.029,-0.013,0.025,-0.090,-0.064,-0.070,0.010,-0.154,-0.026,-0.064,-0.071,0.067,0.089,0.037,0.088,0.015,0.045,-0.118,0.162,-0.085,-0.109,-0.138,0.134,-0.041,-0.106,1.000,0.097,0.101,0.132,0.073,-0.014,0.073,0.199,0.003,0.135,-0.016,0.008,0.009
38,-0.295,0.148,0.066,-0.119,-0.138,0.324,0.033,0.157,-0.186,0.099,-0.233,-0.275,-0.050,0.173,-0.020,-0.222,-0.118,-0.108,-0.034,-0.134,0.042,-0.147,-0.059,0.347,0.143,-0.113,0.315,-0.001,0.191,0.095,0.054,-0.165,-0.162,-0.140,0.433,0.243,-0.220,0.097,1.000,0.064,0.123,-0.079,0.314,0.129,0.075,0.049,-0.131,0.020,0.056,0.053
