,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.000,-0.292,-0.213,0.379,0.380,-0.214,-0.052,-0.209,-0.040,-0.089,0.252,0.314,0.228,-0.127,-0.025,0.550,0.005,0.288,-0.068,0.206,0.069,0.112,0.219,-0.236,-0.061,0.041,-0.120,-0.074,-0.152,-0.046,-0.011,0.088,0.093,0.072,-0.236,-0.120,0.145,-0.110,-0.188,-0.110,-0.023,0.031,-0.202,0.039,-0.073,-0.081,0.071,-0.011,-0.052,-0.043
1,-0.292,1.000,0.117,-0.117,0.004,0.099,0.015,0.089,0.066,0.088,-0.216,-0.173,-0.142,0.087,-0.078,-0.056,0.169,0.066,-0.081,-0.140,0.278,-0.092,0.188,0.138,-0.010,0.013,0.103,0.015,0.105,-0.022,0.072,-0.105,-0.054,-0.140,0.208,0.116,-0.067,0.026,0.102,0.120,0.042,0.058,0.062,0.012,0.096,0.029,0.003,0.033,0.060,0.002
2,-0.213,0.117,1.000,-0.123,-0.021,0.226,-0.239,0.223,0.356,-0.350,-0.283,-0.379,-0.216,0.233,-0.225,-0.074,0.066,-0.144,-0.135,-0.034,-0.049,-0.010,-0.080,0.003,0.073,-0.251,-0.014,0.093,0.068,0.321,-0.166,-0.035,-0.031,0.012,0.087,0.199,-0.007,-0.082,0.037,-0.160,-0.150,-0.093,0.085,-0.199,0.014,0.044,-0.099,-0.013,0.094,-0.033
3,0.379,-0.117,-0.123,1.000,0.340,-0.048,-0.087,-0.026,-0.133,-0.027,0.102,0.092,0.170,-0.007,-0.084,0.314,0.045,0.216,-0.049,0.213,0.183,0.024,0.243,-0.031,-0.014,0.049,-0.065,-0.031,-0.091,0.044,0.024,0.065,0.073,0.035,-0.054,0.048,0.013,-0.075,-0.041,-0.019,0.013,0.013,0.000,0.081,-0.043,-0.096,-0.014,0.022,-0.044,-0.002
4,0.380,0.004,-0.021,0.340,1.000,-0.166,-0.039,-0.141,-0.093,-0.097,0.176,0.076,0.280,-0.073,-0.049,0.334,-0.018,0.253,-0.008,0.283,0.154,-0.005,0.263,-0.141,-0.080,-0.068,-0.092,-0.052,-0.096,0.045,0.005,0.036,0.042,0.022,-0.145,-0.036,0.100,-0.074,-0.080,-0.120,-0.001,-0.034,-0.132,0.075,-0.039,-0.074,-0.047,-0.010,-0.016,-0.039
5,-0.214,0.099,0.226,-0.048,-0.166,1.000,0.182,0.249,0.174,-0.069,-0.197,-0.316,-0.145,0.241,0.067,-0.084,0.043,-0.043,-0.060,-0.089,0.015,-0.020,-0.032,0.209,0.122,-0.043,0.245,-0.112,0.302,0.150,-0.162,-0.049,-0.031,0.010,0.193,0.112,-0.113,-0.005,0.213,0.009,-0.035,-0.057,0.179,-0.129,0.008,-0.041,-0.203,0.040,0.022,0.015
6,-0.052,0.015,-0.239,-0.087,-0.039,0.182,1.000,0.075,0.111,0.239,0.127,-0.048,0.147,-0.103,0.336,0.056,0.096,0.092,0.109,-0.012,0.015,-0.042,0.043,0.168,-0.104,0.181,0.246,-0.010,0.318,-0.169,-0.045,-0.095,-0.084,-0.045,0.047,-0.250,-0.015,0.001,0.029,0.006,0.007,-0.014,-0.034,-0.009,0.011,-0.052,-0.089,-0.012,-0.008,-0.001
7,-0.209,0.089,0.223,-0.026,-0.141,0.249,0.075,1.000,0.123,0.009,-0.192,-0.319,-0.161,0.293,-0.246,-0.127,0.119,-0.069,-0.028,-0.090,-0.048,-0.034,-0.023,0.373,-0.061,0.002,0.038,0.143,0.230,0.034,-0.090,-0.027,-0.047,-0.016,0.140,0.135,-0.050,-0.032,0.121,-0.039,-0.063,-0.058,0.143,-0.112,-0.016,0.000,-0.132,0.021,0.053,0.004
8,-0.040,0.066,0.356,-0.133,-0.093,0.174,0.111,0.123,1.000,-0.213,-0.012,-0.259,-0.206,-0.011,0.003,0.129,0.284,-0.054,-0.181,-0.014,-0.074,-0.030,-0.028,0.059,-0.233,0.051,0.158,-0.005,0.088,0.059,-0.161,-0.076,-0.055,-0.015,0.026,-0.031,0.000,-0.105,-0.128,-0.019,-0.144,-0.015,-0.004,-0.207,0.024,0.021,-0.100,-0.000,0.095,-0.029
9,-0.089,0.088,-0.350,-0.027,-0.097,-0.069,0.239,0.009,-0.213,1.000,0.081,0.108,-0.063,-0.065,0.229,-0.057,0.074,-0.057,0.020,-0.154,-0.007,-0.139,-0.022,0.114,-0.088,0.293,0.071,0.050,0.195,-0.357,0.235,-0.156,-0.153,-0.191,0.032,-0.197,-0.029,0.067,0.079,0.095,0.075,0.061,-0.027,0.114,0.057,0.001,0.044,-0.016,-0.045,-0.015
