,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.51,0.77,0.99,7.23,3.44,1.69,1.39,0.65
DCC_joint,,0.51,,0.18,0.41,5.05,2.06,0.93,0.66,1.04
DCC_bivariate_loop,,0.77,0.18,,0.27,5.35,2.06,0.81,0.52,1.38
SW_cross_validated,,0.99,0.41,0.27,,4.51,1.52,0.48,0.21,1.55
SW_15,,7.23,5.05,5.35,4.51,,4.42,4.42,4.97,8.99
SW_30,,3.44,2.06,2.06,1.52,4.42,,1.08,1.51,4.75
SW_60,,1.69,0.93,0.81,0.48,4.42,1.08,,0.32,2.39
SW_120,,1.39,0.66,0.52,0.21,4.97,1.51,0.32,,2.10
sFC,,0.65,1.04,1.38,1.55,8.99,4.75,2.39,2.10,
