,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.04,0.25,1.30,4.57,3.34,2.24,1.96,0.03
DCC_joint,,0.04,,0.45,1.77,6.97,5.45,3.32,3.36,0.02
DCC_bivariate_loop,,0.25,0.45,,1.42,6.44,4.87,2.88,2.79,0.54
SW_cross_validated,,1.30,1.77,1.42,,3.52,2.07,0.92,0.44,1.96
SW_15,,4.57,6.97,6.44,3.52,,2.17,3.03,4.59,8.43
SW_30,,3.34,5.45,4.87,2.07,2.17,,1.28,2.62,6.99
SW_60,,2.24,3.32,2.88,0.92,3.03,1.28,,0.76,3.89
SW_120,,1.96,3.36,2.79,0.44,4.59,2.62,0.76,,4.54
sFC,,0.03,0.02,0.54,1.96,8.43,6.99,3.89,4.54,
