,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.80,3.29,0.75,10.44,4.43,1.88,0.55,17.23
DCC_joint,,1.80,,1.67,-1.31,9.57,2.98,0.35,-1.21,17.70
DCC_bivariate_loop,,3.29,1.67,,-3.09,7.52,1.38,-1.07,-2.71,15.00
SW_cross_validated,,0.75,-1.31,-3.09,,12.10,4.40,1.44,-0.12,22.58
SW_15,,10.44,9.57,7.52,12.10,,-5.50,-7.38,-9.81,7.81
SW_30,,4.43,2.98,1.38,4.40,-5.50,,-2.22,-3.88,11.90
SW_60,,1.88,0.35,-1.07,1.44,-7.38,-2.22,,-1.37,12.95
SW_120,,0.55,-1.21,-2.71,-0.12,-9.81,-3.88,-1.37,,16.54
sFC,,17.23,17.70,15.00,22.58,7.81,11.90,12.95,16.54,
