,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-2.84,-3.11,1.17,6.60,-0.67,-2.13,1.43,-1.48
DCC_joint,,-2.84,,-0.86,3.20,9.92,2.64,-0.32,3.51,1.67
DCC_bivariate_loop,,-3.11,-0.86,,3.48,8.79,2.91,0.32,3.75,2.17
SW_cross_validated,,1.17,3.20,3.48,,3.57,-1.71,-2.71,0.19,-2.25
SW_15,,6.60,9.92,8.79,3.57,,-8.37,-6.62,-3.41,-8.98
SW_30,,-0.67,2.64,2.91,-1.71,-8.37,,-1.85,2.00,-1.01
SW_60,,-2.13,-0.32,0.32,-2.71,-6.62,-1.85,,2.93,1.30
SW_120,,1.43,3.51,3.75,0.19,-3.41,2.00,2.93,,-2.55
sFC,,-1.48,1.67,2.17,-2.25,-8.98,-1.01,1.30,-2.55,
