,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.61,4.62,0.35,10.62,3.84,0.24,-0.41,22.57
DCC_joint,,2.61,,2.29,-2.28,7.99,1.67,-2.33,-3.03,18.94
DCC_bivariate_loop,,4.62,2.29,,-4.34,4.86,-0.43,-4.35,-5.00,12.96
SW_cross_validated,,0.35,-2.28,-4.34,,10.35,3.57,-0.10,-0.76,22.38
SW_15,,10.62,7.99,4.86,10.35,,-5.00,-10.23,-11.07,8.31
SW_30,,3.84,1.67,-0.43,3.57,-5.00,,-3.60,-4.19,12.28
SW_60,,0.24,-2.33,-4.35,-0.10,-10.23,-3.60,,-0.65,21.69
SW_120,,-0.41,-3.03,-5.00,-0.76,-11.07,-4.19,-0.65,,23.23
sFC,,22.57,18.94,12.96,22.38,8.31,12.28,21.69,23.23,
