,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.7845e-02,2.1150e-04,7.3309e-01,3.4864e-09,1.1922e-03,8.1219e-01,6.8367e-01,1.1852e-14
DCC_joint,,1.7845e-02,,3.4490e-02,3.5015e-02,2.5137e-07,1.1283e-01,3.1717e-02,7.2602e-03,2.4616e-13
DCC_bivariate_loop,,2.1150e-04,3.4490e-02,,3.9394e-04,1.2670e-04,6.7089e-01,3.8242e-04,9.2765e-05,1.4404e-10
SW_cross_validated,,7.3309e-01,3.5015e-02,3.9394e-04,,5.2196e-09,2.1657e-03,9.2266e-01,4.5455e-01,1.3706e-14
SW_15,,3.4864e-09,2.5137e-07,1.2670e-04,5.2196e-09,,9.2191e-05,6.2666e-09,1.8397e-09,1.4089e-07
SW_30,,1.1922e-03,1.1283e-01,6.7089e-01,2.1657e-03,9.2191e-05,,2.0330e-03,5.4673e-04,3.4690e-10
SW_60,,8.1219e-01,3.1717e-02,3.8242e-04,9.2266e-01,6.2666e-09,2.0330e-03,,5.2404e-01,2.3697e-14
SW_120,,6.8367e-01,7.2602e-03,9.2765e-05,4.5455e-01,1.8397e-09,5.4673e-04,5.2404e-01,,7.1641e-15
sFC,,1.1852e-14,2.4616e-13,1.4404e-10,1.3706e-14,1.4089e-07,3.4690e-10,2.3697e-14,7.1641e-15,
