,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.26,1.44,0.43,4.99,2.43,1.04,0.05,1.57
DCC_joint,,1.26,,0.17,0.95,3.24,1.02,0.20,1.23,2.63
DCC_bivariate_loop,,1.44,0.17,,1.15,3.08,0.85,0.37,1.42,2.80
SW_cross_validated,,0.43,0.95,1.15,,5.13,2.22,0.71,0.39,2.05
SW_15,,4.99,3.24,3.08,5.13,,2.32,3.44,5.10,5.95
SW_30,,2.43,1.02,0.85,2.22,2.32,,1.23,2.44,3.72
SW_60,,1.04,0.20,0.37,0.71,3.44,1.23,,1.01,2.42
SW_120,,0.05,1.23,1.42,0.39,5.10,2.44,1.01,,1.65
sFC,,1.57,2.63,2.80,2.05,5.95,3.72,2.42,1.65,
