,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.000,0.000,0.781,0.000,0.000,0.000,0.000,0.926
DCC_joint,,0.000,,0.006,0.004,0.105,0.000,0.103,0.000,0.000
DCC_bivariate_loop,,0.000,0.006,,0.000,0.096,0.000,0.078,0.000,0.000
SW_cross_validated,,0.781,0.004,0.000,,0.000,0.000,0.000,0.000,0.740
SW_15,,0.000,0.105,0.096,0.000,,0.000,0.950,0.000,0.000
SW_30,,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
SW_60,,0.000,0.103,0.078,0.000,0.950,0.000,,0.000,0.000
SW_120,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
sFC,,0.926,0.000,0.000,0.740,0.000,0.000,0.000,0.000,
