,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-0.84,-1.86,3.36,-1.87,-2.75,11.43,14.03
DCC_bivariate_loop,,,-0.84,,-1.37,4.76,-1.35,-2.31,16.01,20.46
SW_cross_validated,,,-1.86,-1.37,,4.59,0.14,-0.52,10.47,12.10
SW_15,,,3.36,4.76,4.59,,-4.90,-5.94,7.60,10.16
SW_30,,,-1.87,-1.35,0.14,-4.90,,-0.72,11.78,13.80
SW_60,,,-2.75,-2.31,-0.52,-5.94,-0.72,,13.56,15.86
SW_120,,,11.43,16.01,10.47,7.60,11.78,13.56,,4.57
sFC,,,14.03,20.46,12.10,10.16,13.80,15.86,4.57,
