,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.1571e-01,2.5257e-01,7.4037e-02,6.5137e-06,3.8958e-02,1.5185e-01,5.8592e-04,1.5655e-22
DCC_joint,,6.1571e-01,,5.2113e-01,2.1437e-01,2.1086e-05,1.0668e-01,3.6202e-01,2.6802e-03,5.1544e-22
DCC_bivariate_loop,,2.5257e-01,5.2113e-01,,5.8016e-01,7.3714e-05,2.9852e-01,8.0397e-01,1.3174e-02,7.3691e-22
SW_cross_validated,,7.4037e-02,2.1437e-01,5.8016e-01,,8.8893e-05,5.3247e-01,7.5805e-01,2.3684e-02,1.9967e-23
SW_15,,6.5137e-06,2.1086e-05,7.3714e-05,8.8893e-05,,9.0320e-04,8.2107e-05,5.9829e-03,4.5014e-19
SW_30,,3.8958e-02,1.0668e-01,2.9852e-01,5.3247e-01,9.0320e-04,,3.9437e-01,1.6805e-01,5.4271e-21
SW_60,,1.5185e-01,3.6202e-01,8.0397e-01,7.5805e-01,8.2107e-05,3.9437e-01,,1.7502e-02,1.7518e-22
SW_120,,5.8592e-04,2.6802e-03,1.3174e-02,2.3684e-02,5.9829e-03,1.6805e-01,1.7502e-02,,5.1111e-23
sFC,,1.5655e-22,5.1544e-22,7.3691e-22,1.9967e-23,4.5014e-19,5.4271e-21,1.7518e-22,5.1111e-23,
