,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.0291e-03,2.6680e-02,8.6849e-12,5.8194e-16,2.9841e-12,3.9036e-11,4.9854e-10,7.4659e-05
DCC_joint,,3.0291e-03,,6.7427e-01,2.2936e-13,8.7494e-17,2.4589e-13,1.1165e-12,1.1659e-11,2.2586e-01
DCC_bivariate_loop,,2.6680e-02,6.7427e-01,,4.3956e-12,5.7914e-16,1.4412e-12,1.5443e-11,1.3790e-10,1.7283e-01
SW_cross_validated,,8.6849e-12,2.2936e-13,4.3956e-12,,5.7380e-11,2.3884e-04,7.7431e-01,1.1076e-01,1.7846e-14
SW_15,,5.8194e-16,8.7494e-17,5.7914e-16,5.7380e-11,,6.3568e-07,7.9420e-11,2.7546e-11,2.0555e-17
SW_30,,2.9841e-12,2.4589e-13,1.4412e-12,2.3884e-04,6.3568e-07,,2.0173e-04,2.1852e-05,5.6001e-14
SW_60,,3.9036e-11,1.1165e-12,1.5443e-11,7.7431e-01,7.9420e-11,2.0173e-04,,1.9988e-01,1.1424e-13
SW_120,,4.9854e-10,1.1659e-11,1.3790e-10,1.1076e-01,2.7546e-11,2.1852e-05,1.9988e-01,,1.2922e-12
sFC,,7.4659e-05,2.2586e-01,1.7283e-01,1.7846e-14,2.0555e-17,5.6001e-14,1.1424e-13,1.2922e-12,
