,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.42,-2.41,15.36,26.81,16.36,14.03,12.01,-5.10
DCC_joint,,-3.42,,0.43,19.02,29.85,18.94,17.34,15.09,-1.25
DCC_bivariate_loop,,-2.41,0.43,,15.99,26.82,17.08,14.84,13.00,-1.42
SW_cross_validated,,15.36,19.02,15.99,,13.71,4.57,-0.29,-1.68,-22.04
SW_15,,26.81,29.85,26.82,13.71,,-7.47,-13.44,-14.33,-32.40
SW_30,,16.36,18.94,17.08,4.57,-7.47,,-4.64,-5.68,-20.64
SW_60,,14.03,17.34,14.84,-0.29,-13.44,-4.64,,-1.33,-19.80
SW_120,,12.01,15.09,13.00,-1.68,-14.33,-5.68,-1.33,,-17.19
sFC,,-5.10,-1.25,-1.42,-22.04,-32.40,-20.64,-19.80,-17.19,
