,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.6458,0.0831,0.0000,0.0000,0.0000,0.0016,1.
DCC_joint,nan,-1.9612,-,1.,1.,0.0000,0.0000,0.0003,0.2628,1.
DCC_bivariate_loop,nan,-2.6042,-0.666,-,1.,0.0000,0.0000,0.0024,1.,1.
SW_cross_validated,nan,-3.5458,-1.5678,-0.8825,-,0.0000,0.0000,0.0254,1.,1.
SW_15,nan,-23.4761,-18.5077,-16.8058,-15.4323,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-16.1087,-12.0521,-10.678,-9.4141,9.2996,-,0.0001,0.0000,0.0000
SW_60,nan,-9.0558,-6.1535,-5.1622,-4.0779,14.4241,6.5292,-,0.2413,0.0001
SW_120,nan,-5.353,-3.0237,-2.2248,-1.2517,16.0342,9.1139,3.0628,-,0.1266
sFC,nan,-1.6284,0.3122,0.9694,1.8693,18.9455,12.4685,6.5197,3.356,-
