,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-12.99,-9.19,7.52,53.57,29.93,18.80,13.22,-5.24
DCC_joint,,-12.99,,10.38,25.97,232.75,111.95,59.52,44.70,15.12
DCC_bivariate_loop,,-9.19,10.38,,21.38,189.35,94.25,50.88,37.53,7.19
SW_cross_validated,,7.52,25.97,21.38,,50.19,23.23,11.16,5.18,-16.09
SW_15,,53.57,232.75,189.35,50.19,,-60.71,-58.41,-62.02,-124.59
SW_30,,29.93,111.95,94.25,23.23,-60.71,,-16.15,-23.43,-67.02
SW_60,,18.80,59.52,50.88,11.16,-58.41,-16.15,,-7.33,-38.78
SW_120,,13.22,44.70,37.53,5.18,-62.02,-23.43,-7.33,,-28.23
sFC,,-5.24,15.12,7.19,-16.09,-124.59,-67.02,-38.78,-28.23,
