,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.1057e-14,4.6525e-12,8.7935e-13,3.5216e-30,2.7532e-21,3.3765e-17,2.1506e-17,5.0800e-06
DCC_joint,,1.1057e-14,,3.2030e-03,9.1711e-17,5.3675e-30,7.9154e-23,1.2657e-19,2.8549e-20,1.8192e-10
DCC_bivariate_loop,,4.6525e-12,3.2030e-03,,1.0257e-15,1.7301e-28,5.6538e-22,9.0802e-19,4.7232e-19,1.2490e-07
SW_cross_validated,,8.7935e-13,9.1711e-17,1.0257e-15,,3.0388e-22,6.1466e-15,4.5205e-09,4.2618e-05,8.6170e-14
SW_15,,3.5216e-30,5.3675e-30,1.7301e-28,3.0388e-22,,2.5355e-18,3.1269e-20,4.8449e-24,3.1753e-28
SW_30,,2.7532e-21,7.9154e-23,5.6538e-22,6.1466e-15,2.5355e-18,,3.8083e-10,1.4565e-14,3.7723e-21
SW_60,,3.3765e-17,1.2657e-19,9.0802e-19,4.5205e-09,3.1269e-20,3.8083e-10,,2.1105e-06,1.5108e-17
SW_120,,2.1506e-17,2.8549e-20,4.7232e-19,4.2618e-05,4.8449e-24,1.4565e-14,2.1105e-06,,1.4190e-17
sFC,,5.0800e-06,1.8192e-10,1.2490e-07,8.6170e-14,3.1753e-28,3.7723e-21,1.5108e-17,1.4190e-17,
