,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,10.12,7.12,7.86,74.64,23.89,14.09,14.45,2.86
DCC_joint,,10.12,,1.52,13.31,73.03,29.14,19.29,20.97,5.72
DCC_bivariate_loop,,7.12,1.52,,11.61,60.20,26.11,17.27,17.92,3.75
SW_cross_validated,,7.86,13.31,11.61,,27.03,10.48,4.67,2.40,9.00
SW_15,,74.64,73.03,60.20,27.03,,16.30,20.86,34.05,58.20
SW_30,,23.89,29.14,26.11,10.48,16.30,,5.46,9.97,23.49
SW_60,,14.09,19.29,17.27,4.67,20.86,5.46,,3.06,14.74
SW_120,,14.45,20.97,17.92,2.40,34.05,9.97,3.06,,14.80
sFC,,2.86,5.72,3.75,9.00,58.20,23.49,14.74,14.80,
