,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-10.79,-7.91,6.58,51.69,29.24,18.60,12.30,-4.90
DCC_joint,,-10.79,,6.24,17.70,137.14,70.18,50.28,33.09,12.00
DCC_bivariate_loop,,-7.91,6.24,,15.29,152.37,70.47,48.76,30.38,6.53
SW_cross_validated,,6.58,17.70,15.29,,36.43,17.82,8.50,3.62,-12.63
SW_15,,51.69,137.14,152.37,36.43,,-40.01,-59.80,-52.62,-141.68
SW_30,,29.24,70.18,70.47,17.82,-40.01,,-17.01,-20.85,-64.36
SW_60,,18.60,50.28,48.76,8.50,-59.80,-17.01,,-6.86,-43.06
SW_120,,12.30,33.09,30.38,3.62,-52.62,-20.85,-6.86,,-26.11
sFC,,-4.90,12.00,6.53,-12.63,-141.68,-64.36,-43.06,-26.11,
