,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.00,4.36,3.17,27.63,15.83,9.51,7.11,1.40
DCC_joint,,5.00,,1.05,8.13,72.70,40.45,22.22,19.31,6.05
DCC_bivariate_loop,,4.36,1.05,,7.56,63.97,36.33,20.49,17.55,4.79
SW_cross_validated,,3.17,8.13,7.56,,19.15,9.54,4.67,2.48,4.97
SW_15,,27.63,72.70,63.97,19.15,,21.44,23.60,29.64,50.67
SW_30,,15.83,40.45,36.33,9.54,21.44,,7.28,11.78,28.01
SW_60,,9.51,22.22,20.49,4.67,23.60,7.28,,3.40,15.46
SW_120,,7.11,19.31,17.55,2.48,29.64,11.78,3.40,,12.39
sFC,,1.40,6.05,4.79,4.97,50.67,28.01,15.46,12.39,
