,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.3915e-01,1.9165e-01,6.6338e-02,2.6269e-05,6.7299e-01,6.3327e-02,4.3330e-01,5.2823e-01
DCC_joint,,7.3915e-01,,1.4719e-01,4.4033e-03,9.5085e-08,3.2933e-01,3.7133e-02,1.0307e-01,6.1150e-01
DCC_bivariate_loop,,1.9165e-01,1.4719e-01,,1.1410e-03,2.0884e-07,5.8004e-02,4.1652e-01,1.5824e-02,3.2672e-01
SW_cross_validated,,6.6338e-02,4.4033e-03,1.1410e-03,,4.2340e-04,1.0338e-01,4.7006e-04,1.4436e-01,3.3576e-03
SW_15,,2.6269e-05,9.5085e-08,2.0884e-07,4.2340e-04,,1.5460e-05,2.4694e-07,7.7649e-06,1.6795e-07
SW_30,,6.7299e-01,3.2933e-01,5.8004e-02,1.0338e-01,1.5460e-05,,1.7192e-02,7.0382e-01,2.0888e-01
SW_60,,6.3327e-02,3.7133e-02,4.1652e-01,4.7006e-04,2.4694e-07,1.7192e-02,,4.8506e-03,9.0930e-02
SW_120,,4.3330e-01,1.0307e-01,1.5824e-02,1.4436e-01,7.7649e-06,7.0382e-01,4.8506e-03,,6.3531e-02
sFC,,5.2823e-01,6.1150e-01,3.2672e-01,3.3576e-03,1.6795e-07,2.0888e-01,9.0930e-02,6.3531e-02,
