,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,18.65,4.72,1.56,12.63,7.69,2.31,0.87,19.99
DCC_joint,,18.65,,-12.29,-19.86,-5.49,-16.98,-15.28,-14.47,3.42
DCC_bivariate_loop,,4.72,-12.29,,-3.59,7.15,1.86,-2.37,-3.37,13.66
SW_cross_validated,,1.56,-19.86,-3.59,,12.38,6.81,0.98,-0.44,21.43
SW_15,,12.63,-5.49,7.15,12.38,,-7.41,-9.81,-10.00,7.41
SW_30,,7.69,-16.98,1.86,6.81,-7.41,,-4.75,-5.56,19.13
SW_60,,2.31,-15.28,-2.37,0.98,-9.81,-4.75,,-1.22,16.62
SW_120,,0.87,-14.47,-3.37,-0.44,-10.00,-5.56,-1.22,,15.62
sFC,,19.99,3.42,13.66,21.43,7.41,19.13,16.62,15.62,
