,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.82,1.61,0.05,3.69,1.53,0.46,0.14,9.64
DCC_joint,,7.82,,4.27,8.05,3.14,6.09,5.18,7.07,1.90
DCC_bivariate_loop,,1.61,4.27,,1.59,1.52,0.34,0.95,1.43,5.33
SW_cross_validated,,0.05,8.05,1.59,,3.72,1.51,0.42,0.09,9.99
SW_15,,3.69,3.14,1.52,3.72,,2.23,2.50,3.37,4.51
SW_30,,1.53,6.09,0.34,1.51,2.23,,0.75,1.31,7.81
SW_60,,0.46,5.18,0.95,0.42,2.50,0.75,,0.33,6.19
SW_120,,0.14,7.07,1.43,0.09,3.37,1.31,0.33,,8.62
sFC,,9.64,1.90,5.33,9.99,4.51,7.81,6.19,8.62,
