,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.7345,0.1892,0.0662,0.0000,0.6752,0.0623,0.4345,0.5239
DCC_joint,,0.7345,,0.1472,0.0044,0.0000,0.3293,0.0371,0.1031,0.6115
DCC_bivariate_loop,,0.1892,0.1472,,0.0011,0.0000,0.0580,0.4165,0.0158,0.3267
SW_cross_validated,,0.0662,0.0044,0.0011,,0.0004,0.1034,0.0005,0.1444,0.0034
SW_15,,0.0000,0.0000,0.0000,0.0004,,0.0000,0.0000,0.0000,0.0000
SW_30,,0.6752,0.3293,0.0580,0.1034,0.0000,,0.0172,0.7038,0.2089
SW_60,,0.0623,0.0371,0.4165,0.0005,0.0000,0.0172,,0.0049,0.0909
SW_120,,0.4345,0.1031,0.0158,0.1444,0.0000,0.7038,0.0049,,0.0635
sFC,,0.5239,0.6115,0.3267,0.0034,0.0000,0.2089,0.0909,0.0635,
