,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.38,2.70,0.75,6.64,3.21,1.77,0.29,2.13
DCC_joint,,2.38,,0.16,3.19,3.22,0.58,1.13,2.42,4.02
DCC_bivariate_loop,,2.70,0.16,,3.59,3.23,0.43,1.41,2.79,4.34
SW_cross_validated,,0.75,3.19,3.59,,8.13,4.16,2.85,1.22,1.63
SW_15,,6.64,3.22,3.23,8.13,,2.81,5.86,7.62,7.68
SW_30,,3.21,0.58,0.43,4.16,2.81,,1.96,3.39,4.79
SW_60,,1.77,1.13,1.41,2.85,5.86,1.96,,1.81,3.76
SW_120,,0.29,2.42,2.79,1.22,7.62,3.39,1.81,,2.58
sFC,,2.13,4.02,4.34,1.63,7.68,4.79,3.76,2.58,
