,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.03,0.14,0.14,4.70,2.46,1.07,0.97,1.38
DCC_joint,,0.03,,0.11,0.10,4.40,2.29,1.02,0.93,1.24
DCC_bivariate_loop,,0.14,0.11,,0.03,4.04,2.04,0.86,0.78,1.29
SW_cross_validated,,0.14,0.10,0.03,,4.78,2.43,1.01,0.91,1.60
SW_15,,4.70,4.40,4.04,4.78,,2.34,3.13,3.18,7.39
SW_30,,2.46,2.29,2.04,2.43,2.34,,1.10,1.17,4.55
SW_60,,1.07,1.02,0.86,1.01,3.13,1.10,,0.08,2.46
SW_120,,0.97,0.93,0.78,0.91,3.18,1.17,0.08,,2.31
sFC,,1.38,1.24,1.29,1.60,7.39,4.55,2.46,2.31,
