,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,9.33,-3.05,6.13,18.09,10.15,5.98,7.19,56.15
DCC_joint,,9.33,,-12.59,-0.27,9.07,0.85,-4.86,-5.38,25.39
DCC_bivariate_loop,,-3.05,-12.59,,7.83,21.25,13.39,10.59,14.71,105.92
SW_cross_validated,,6.13,-0.27,7.83,,7.41,0.90,-3.04,-3.18,16.15
SW_15,,18.09,9.07,21.25,7.41,,-8.23,-14.42,-15.42,8.48
SW_30,,10.15,0.85,13.39,0.90,-8.23,,-5.78,-6.36,23.50
SW_60,,5.98,-4.86,10.59,-3.04,-14.42,-5.78,,-0.01,49.71
SW_120,,7.19,-5.38,14.71,-3.18,-15.42,-6.36,-0.01,,82.84
sFC,,56.15,25.39,105.92,16.15,8.48,23.50,49.71,82.84,
