,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,8.8896e-01,3.2773e-01,9.6045e-11,3.7556e-17,7.1199e-15,1.4742e-11,2.6733e-08,1.0366e-01
DCC_joint,,8.8896e-01,,2.0853e-01,8.9278e-12,5.9604e-18,6.9846e-16,1.4406e-12,6.9704e-09,9.8831e-02
DCC_bivariate_loop,,3.2773e-01,2.0853e-01,,3.7774e-12,1.7841e-18,1.5399e-16,5.4305e-13,1.1452e-08,4.0135e-03
SW_cross_validated,,9.6045e-11,8.9278e-12,3.7774e-12,,1.4223e-15,2.2800e-11,2.1537e-02,2.3832e-01,5.3487e-13
SW_15,,3.7556e-17,5.9604e-18,1.7841e-18,1.4223e-15,,1.0343e-10,8.2714e-15,1.2509e-13,1.4405e-18
SW_30,,7.1199e-15,6.9846e-16,1.5399e-16,2.2800e-11,1.0343e-10,,7.4259e-10,2.7846e-09,9.5711e-17
SW_60,,1.4742e-11,1.4406e-12,5.4305e-13,2.1537e-02,8.2714e-15,7.4259e-10,,1.0422e-02,1.0826e-13
SW_120,,2.6733e-08,6.9704e-09,1.1452e-08,2.3832e-01,1.2509e-13,2.7846e-09,1.0422e-02,,5.8376e-10
sFC,,1.0366e-01,9.8831e-02,4.0135e-03,5.3487e-13,1.4405e-18,9.5711e-17,1.0826e-13,5.8376e-10,
