,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,9.4132e-01,8.3180e-03,6.2103e-03,1.4324e-10,6.2297e-06,2.0909e-02,6.4584e-06,3.0187e-02
DCC_joint,,9.4132e-01,,1.1909e-03,5.4433e-04,2.0437e-12,1.0604e-07,2.9040e-03,6.2504e-08,8.2170e-04
DCC_bivariate_loop,,8.3180e-03,1.1909e-03,,5.6755e-07,1.8842e-13,8.6329e-10,2.1826e-06,4.4877e-10,8.9550e-08
SW_cross_validated,,6.2103e-03,5.4433e-04,5.6755e-07,,4.4024e-10,9.7108e-04,4.9473e-01,1.2202e-03,6.1584e-02
SW_15,,1.4324e-10,2.0437e-12,1.8842e-13,4.4024e-10,,9.1662e-08,1.9129e-10,2.0152e-08,7.5073e-13
SW_30,,6.2297e-06,1.0604e-07,8.6329e-10,9.7108e-04,9.1662e-08,,2.0553e-04,6.9211e-01,4.9712e-07
SW_60,,2.0909e-02,2.9040e-03,2.1826e-06,4.9473e-01,1.9129e-10,2.0553e-04,,2.2970e-04,3.2275e-01
SW_120,,6.4584e-06,6.2504e-08,4.4877e-10,1.2202e-03,2.0152e-08,6.9211e-01,2.2970e-04,,1.4865e-07
sFC,,3.0187e-02,8.2170e-04,8.9550e-08,6.1584e-02,7.5073e-13,4.9712e-07,3.2275e-01,1.4865e-07,
