,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.2994,0.2236,0.0000,0.0002,0.7527,0.0002,1.
DCC_joint,nan,0.0747,-,0.0429,0.0196,0.0000,0.0000,0.1045,0.0000,0.0296
DCC_bivariate_loop,nan,2.9636,3.8433,-,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000
SW_cross_validated,nan,-3.0977,-4.1949,-7.5362,-,0.0000,0.035,1.,0.0439,1.
SW_15,nan,-12.9685,-16.7321,-19.2363,-12.1021,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-6.2922,-8.4789,-11.605,-3.9348,8.564,-,0.0074,1.,0.0000
SW_60,nan,-2.5311,-3.4426,-6.8235,0.697,12.7407,4.6356,-,0.0083,1.
SW_120,nan,-6.2742,-8.79,-12.0877,-3.8323,9.481,0.4024,-4.585,-,0.0000
sFC,nan,-2.3531,-4.0098,-8.5776,1.9935,17.746,7.6084,1.0167,8.2838,-
