,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.9397e-04,1.0475e-03,2.3846e-05,4.1874e-11,5.8206e-05,2.5016e-02,3.3372e-12,2.6459e-13
DCC_joint,,1.9397e-04,,1.1331e-11,4.2816e-02,6.3943e-13,2.2741e-01,9.8589e-04,1.1574e-15,5.1698e-18
DCC_bivariate_loop,,1.0475e-03,1.1331e-11,,2.8135e-11,4.5498e-17,1.2718e-11,3.0808e-09,5.7955e-19,1.8431e-20
SW_cross_validated,,2.3846e-05,4.2816e-02,2.8135e-11,,5.6174e-10,3.1861e-01,5.6333e-05,4.3572e-12,4.9148e-14
SW_15,,4.1874e-11,6.3943e-13,4.5498e-17,5.6174e-10,,1.3642e-11,5.8187e-14,2.9047e-03,2.5830e-08
SW_30,,5.8206e-05,2.2741e-01,1.2718e-11,3.1861e-01,1.3642e-11,,1.5646e-04,5.1114e-14,3.8206e-16
SW_60,,2.5016e-02,9.8589e-04,3.0808e-09,5.6333e-05,5.8187e-14,1.5646e-04,,2.8519e-16,3.2818e-18
SW_120,,3.3372e-12,1.1574e-15,5.7955e-19,4.3572e-12,2.9047e-03,5.1114e-14,2.8519e-16,,2.8031e-08
sFC,,2.6459e-13,5.1698e-18,1.8431e-20,4.9148e-14,2.5830e-08,3.8206e-16,3.2818e-18,2.8031e-08,
