,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.5645e-08,6.9378e-03,8.5871e-06,5.4197e-13,7.1255e-09,1.1730e-05,1.0741e-06,1.1381e-21
DCC_joint,,2.5645e-08,,2.3349e-10,7.9246e-01,3.9116e-08,4.0632e-01,1.2450e-04,4.1202e-05,1.5084e-15
DCC_bivariate_loop,,6.9378e-03,2.3349e-10,,3.3274e-07,3.3781e-14,8.4729e-11,3.6597e-09,1.7926e-11,1.2892e-26
SW_cross_validated,,8.5871e-06,7.9246e-01,3.3274e-07,,7.1624e-07,3.7751e-01,7.0857e-03,5.2171e-03,3.7255e-12
SW_15,,5.4197e-13,3.9116e-08,3.3781e-14,7.1624e-07,,1.6468e-07,2.4959e-11,8.0960e-12,1.0589e-07
SW_30,,7.1255e-09,4.0632e-01,8.4729e-11,3.7751e-01,1.6468e-07,,1.7771e-05,5.4304e-06,5.8564e-15
SW_60,,1.1730e-05,1.2450e-04,3.6597e-09,7.0857e-03,2.4959e-11,1.7771e-05,,9.9579e-01,1.0065e-20
SW_120,,1.0741e-06,4.1202e-05,1.7926e-11,5.2171e-03,8.0960e-12,5.4304e-06,9.9579e-01,,1.0665e-24
sFC,,1.1381e-21,1.5084e-15,1.2892e-26,3.7255e-12,1.0589e-07,5.8564e-15,1.0065e-20,1.0665e-24,
