,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-1.80,-2.15,9.63,28.36,17.47,12.25,9.18,-2.36
DCC_joint,,-1.80,,-0.63,13.85,36.91,24.11,19.20,13.52,-0.82
DCC_bivariate_loop,,-2.15,-0.63,,13.63,35.68,23.33,18.35,13.29,-0.08
SW_cross_validated,,9.63,13.85,13.63,,18.96,7.60,1.21,-0.67,-14.70
SW_15,,28.36,36.91,35.68,18.96,,-12.01,-20.48,-20.06,-38.25
SW_30,,17.47,24.11,23.33,7.60,-12.01,,-7.56,-8.49,-25.28
SW_60,,12.25,19.20,18.35,1.21,-20.48,-7.56,,-2.03,-20.62
SW_120,,9.18,13.52,13.29,-0.67,-20.06,-8.49,-2.03,,-14.41
sFC,,-2.36,-0.82,-0.08,-14.70,-38.25,-25.28,-20.62,-14.41,
