,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.17,1.36,2.74,8.09,4.54,2.67,3.22,25.11
DCC_joint,,4.17,,5.63,0.12,4.06,0.38,2.18,2.41,11.36
DCC_bivariate_loop,,1.36,5.63,,3.50,9.50,5.99,4.74,6.58,47.37
SW_cross_validated,,2.74,0.12,3.50,,3.31,0.40,1.36,1.42,7.22
SW_15,,8.09,4.06,9.50,3.31,,3.68,6.45,6.90,3.79
SW_30,,4.54,0.38,5.99,0.40,3.68,,2.58,2.84,10.51
SW_60,,2.67,2.18,4.74,1.36,6.45,2.58,,0.00,22.23
SW_120,,3.22,2.41,6.58,1.42,6.90,2.84,0.00,,37.05
sFC,,25.11,11.36,47.37,7.22,3.79,10.51,22.23,37.05,
