,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.03,1.33,1.39,5.80,2.81,1.13,2.81,1.05
DCC_joint,,0.03,,1.72,1.88,7.48,3.79,1.54,3.93,1.79
DCC_bivariate_loop,,1.33,1.72,,3.37,8.60,5.19,3.05,5.41,3.84
SW_cross_validated,,1.39,1.88,3.37,,5.41,1.76,0.31,1.71,0.89
SW_15,,5.80,7.48,8.60,5.41,,3.83,5.70,4.24,7.94
SW_30,,2.81,3.79,5.19,1.76,3.83,,2.07,0.18,3.40
SW_60,,1.13,1.54,3.05,0.31,5.70,2.07,,2.05,0.45
SW_120,,2.81,3.93,5.41,1.71,4.24,0.18,2.05,,3.70
sFC,,1.05,1.79,3.84,0.89,7.94,3.40,0.45,3.70,
