,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.15,1.00,13.22,31.20,23.13,14.81,9.28,-1.71
DCC_joint,,-0.15,,1.30,15.33,34.74,26.53,17.08,10.16,-1.74
DCC_bivariate_loop,,1.00,1.30,,16.14,37.18,28.91,18.09,9.84,-3.30
SW_cross_validated,,13.22,15.33,16.14,,25.48,14.50,2.52,-1.22,-18.10
SW_15,,31.20,34.74,37.18,25.48,,-13.23,-23.04,-19.70,-37.63
SW_30,,23.13,26.53,28.91,14.50,-13.23,,-11.71,-10.78,-29.70
SW_60,,14.81,17.08,18.09,2.52,-23.04,-11.71,,-2.86,-19.87
SW_120,,9.28,10.16,9.84,-1.22,-19.70,-10.78,-2.86,,-11.89
sFC,,-1.71,-1.74,-3.30,-18.10,-37.63,-29.70,-19.87,-11.89,
