,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.80,0.96,4.30,12.68,7.81,5.48,4.11,1.06
DCC_joint,,0.80,,0.28,6.19,16.51,10.78,8.59,6.05,0.36
DCC_bivariate_loop,,0.96,0.28,,6.10,15.96,10.43,8.21,5.94,0.03
SW_cross_validated,,4.30,6.19,6.10,,8.48,3.40,0.54,0.30,6.57
SW_15,,12.68,16.51,15.96,8.48,,5.37,9.16,8.97,17.11
SW_30,,7.81,10.78,10.43,3.40,5.37,,3.38,3.80,11.31
SW_60,,5.48,8.59,8.21,0.54,9.16,3.38,,0.91,9.22
SW_120,,4.11,6.05,5.94,0.30,8.97,3.80,0.91,,6.45
sFC,,1.06,0.36,0.03,6.57,17.11,11.31,9.22,6.45,
