,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-0.07,-2.96,3.10,12.97,6.29,2.53,6.27,2.35
DCC_joint,,-0.07,,-3.84,4.19,16.73,8.48,3.44,8.79,4.01
DCC_bivariate_loop,,-2.96,-3.84,,7.54,19.24,11.61,6.82,12.09,8.58
SW_cross_validated,,3.10,4.19,7.54,,12.10,3.93,-0.70,3.83,-1.99
SW_15,,12.97,16.73,19.24,12.10,,-8.56,-12.74,-9.48,-17.75
SW_30,,6.29,8.48,11.61,3.93,-8.56,,-4.64,-0.40,-7.61
SW_60,,2.53,3.44,6.82,-0.70,-12.74,-4.64,,4.59,-1.02
SW_120,,6.27,8.79,12.09,3.83,-9.48,-0.40,4.59,,-8.28
sFC,,2.35,4.01,8.58,-1.99,-17.75,-7.61,-1.02,-8.28,
