,null,constant,periodic_1,periodic_2,periodic_3,checkerboard,stepwise,state_transition
35,0.607,1.114,0.460,0.156,0.898,0.507,0.233,0.812
36,0.572,0.352,0.234,0.554,0.254,0.919,0.470,1.094
37,0.285,0.249,0.361,0.182,0.347,0.301,1.085,0.541
38,0.330,1.058,0.724,0.314,0.228,1.022,0.423,0.911
39,0.993,0.999,0.814,0.473,1.565,0.534,1.248,0.525
40,1.321,1.114,0.279,0.589,0.275,0.411,0.245,0.267
41,1.201,0.295,0.361,0.618,1.244,0.134,0.534,0.466
42,1.009,1.607,0.366,0.200,0.315,1.556,0.098,0.718
43,0.556,0.210,0.304,0.401,0.211,0.746,0.808,0.765
44,0.848,0.689,0.702,0.443,0.162,0.195,1.083,0.679
45,0.359,0.415,0.364,0.273,0.171,1.141,0.263,1.254
46,0.344,0.650,0.247,0.230,0.867,0.370,0.131,0.752
47,0.441,1.301,0.487,0.427,0.658,1.264,0.482,0.674
48,1.164,0.692,0.289,0.197,0.321,1.071,0.327,1.155
49,0.635,1.154,0.609,0.399,0.277,0.341,1.128,1.309
50,1.223,1.465,0.158,0.384,0.284,0.745,0.230,0.832
51,0.769,1.137,0.465,0.306,0.559,1.194,0.450,0.313
52,0.574,0.725,0.720,0.391,0.311,0.636,0.281,0.547
53,0.474,0.306,0.173,0.427,0.167,0.714,0.394,0.387
54,0.287,0.270,0.394,1.275,1.330,0.469,0.594,1.661
55,0.159,1.190,0.780,0.170,0.953,0.389,0.326,1.204
56,1.492,0.305,0.359,0.188,0.738,0.326,0.509,0.681
57,1.263,0.732,0.501,0.263,1.362,1.727,0.551,1.335
58,0.189,0.570,0.718,0.179,0.129,0.203,0.740,1.431
59,0.262,0.752,0.398,0.267,0.145,0.148,0.522,0.534
60,1.397,0.184,0.345,0.248,0.289,0.225,0.268,1.011
61,0.764,1.153,0.797,0.494,0.224,0.115,0.890,0.217
62,0.455,1.052,0.332,0.212,0.200,1.245,0.624,0.544
63,0.895,0.238,0.561,0.505,0.225,0.646,0.432,0.487
64,1.162,1.398,0.399,0.840,0.208,1.616,0.423,0.351
65,1.055,0.526,0.670,0.185,0.415,0.961,0.910,1.092
66,0.843,0.770,0.582,0.366,0.280,0.941,0.960,1.350
67,1.329,0.432,0.568,0.155,1.274,1.457,0.117,0.634
68,0.543,0.911,0.209,0.205,0.118,1.149,0.590,1.283
69,0.508,0.752,0.341,0.353,0.823,0.667,0.269,1.509
70,0.790,1.105,0.515,0.190,0.546,1.200,0.538,1.225
71,0.895,0.187,0.364,0.348,0.251,1.182,0.170,0.801
72,0.684,0.373,0.663,0.343,0.165,0.205,0.481,0.746
73,1.185,0.588,0.294,0.450,0.471,0.853,1.193,1.169
74,0.536,0.591,0.375,0.213,0.372,1.595,0.768,0.330
75,0.924,0.487,0.238,0.280,0.205,0.873,0.160,0.251
76,0.936,0.352,0.885,0.645,0.200,0.566,0.416,0.597
77,1.018,1.194,0.446,0.186,0.143,0.528,0.702,0.953
78,1.315,0.401,0.650,0.371,1.399,0.126,0.970,0.736
79,1.311,0.793,0.815,0.269,0.157,0.511,0.247,0.217
80,0.299,0.592,0.175,0.241,0.598,0.706,0.517,0.765
81,0.896,1.189,0.618,0.451,0.827,0.644,0.320,0.739
82,0.883,0.271,0.418,0.401,0.244,1.549,0.922,0.699
83,0.900,0.488,0.171,0.274,0.141,0.984,0.500,0.699
84,0.805,0.583,0.397,0.233,0.119,0.931,0.441,0.781
85,0.415,0.252,0.318,0.453,0.396,0.120,0.722,0.738
86,0.339,0.678,0.215,0.156,0.236,0.268,0.279,0.174
87,0.286,0.169,0.569,0.238,0.328,0.875,0.234,1.270
88,0.302,1.584,0.182,0.315,0.661,0.599,0.278,0.985
89,0.868,0.480,0.474,0.297,0.159,1.208,0.533,1.178
90,0.312,1.225,0.702,0.502,0.115,1.084,0.316,1.371
91,1.257,1.115,0.306,1.214,0.327,0.258,0.235,0.406
92,0.509,1.364,0.486,0.331,1.054,1.400,0.250,1.115
93,0.441,1.233,1.008,0.386,0.228,0.277,0.156,0.400
94,1.246,0.654,0.621,0.883,0.196,0.505,0.739,1.454
95,1.465,1.673,0.807,0.908,0.133,0.555,0.352,0.865
96,0.949,0.519,0.789,0.305,0.255,0.908,0.501,0.153
97,1.099,0.229,0.736,0.656,0.333,1.239,0.546,0.309
98,0.631,0.473,0.604,0.501,0.538,1.265,0.218,0.837
99,0.657,0.378,0.588,0.454,0.600,0.517,0.909,0.545
100,0.630,0.714,0.119,0.308,0.501,0.921,0.563,0.570
101,0.554,0.716,0.399,0.187,0.628,0.522,0.580,0.453
102,0.246,1.381,0.509,1.310,0.781,0.955,0.482,0.913
103,0.759,0.748,0.435,0.202,0.231,1.152,0.312,1.151
104,0.578,0.714,0.671,0.176,0.563,0.402,0.788,0.202
105,1.420,0.131,0.255,0.226,0.739,1.207,0.937,1.225
106,1.287,0.982,0.173,0.301,0.158,0.819,0.250,0.115
107,1.097,0.195,0.570,0.156,0.523,0.689,0.561,0.759
108,0.721,0.924,0.088,0.270,0.870,0.406,1.038,1.565
109,1.344,0.286,0.270,0.362,0.133,0.647,0.663,0.637
110,1.196,0.808,0.679,0.671,1.262,0.460,0.527,1.090
111,0.480,0.962,0.390,0.613,1.093,1.166,0.432,0.931
112,0.755,0.524,0.342,0.341,0.833,1.227,0.318,1.113
113,1.082,0.463,0.671,0.232,1.010,0.123,1.273,0.803
114,1.238,0.349,0.766,0.478,0.269,0.275,1.296,0.209
115,1.166,0.578,0.712,0.550,0.297,0.415,0.167,1.168
116,1.387,0.256,0.336,0.327,0.314,0.593,0.525,1.479
117,0.942,1.611,0.563,0.517,0.783,1.105,1.298,0.866
118,1.343,1.347,0.514,0.332,0.193,1.351,0.475,1.165
119,0.771,1.021,0.327,0.336,0.325,0.736,0.829,1.347
120,0.494,0.777,0.243,0.264,0.305,0.338,0.159,1.102
121,0.712,1.329,0.431,0.220,0.256,0.904,0.435,0.813
122,1.437,1.118,0.635,0.392,0.163,0.529,0.507,0.244
123,0.573,0.589,0.247,0.392,0.182,1.474,1.055,1.402
124,0.270,0.354,0.126,0.224,0.234,1.133,1.579,0.752
125,1.142,0.619,0.144,0.333,0.329,0.401,0.378,1.081
126,0.306,1.391,0.631,0.240,0.273,0.715,0.776,0.264
127,1.044,0.528,0.366,0.480,1.038,0.176,0.951,0.476
128,0.381,0.221,0.216,0.341,0.176,0.298,0.415,0.294
129,1.447,0.544,0.961,0.322,0.159,0.227,0.837,0.989
130,1.228,1.613,0.326,0.678,0.209,0.197,0.642,1.391
131,0.801,1.259,0.214,0.269,0.519,0.564,0.163,0.304
132,1.108,0.756,0.777,0.301,1.038,0.478,0.551,0.943
133,0.445,0.595,0.965,0.542,1.038,0.210,0.158,0.737
134,1.165,0.482,0.350,0.918,0.179,0.674,0.184,0.706
135,0.584,0.297,0.224,0.321,0.422,0.806,0.830,0.378
136,0.407,1.487,0.268,0.089,0.343,1.086,0.842,0.545
137,0.951,0.519,0.250,0.282,0.091,0.360,0.231,1.048
138,0.884,1.006,0.962,0.365,0.181,0.453,0.683,1.331
139,0.382,0.468,0.459,0.177,0.183,0.455,0.291,0.306
140,1.176,1.048,0.733,0.254,1.090,0.639,0.423,0.552
141,1.004,0.853,0.235,0.461,0.165,1.164,1.059,1.628
142,1.002,0.627,0.269,0.300,0.221,1.211,0.413,0.254
143,0.407,0.723,0.238,0.312,0.097,0.762,0.797,0.660
144,1.391,0.319,0.139,0.351,1.002,0.917,0.460,0.234
145,1.329,1.028,0.579,0.608,0.583,0.553,0.263,0.550
146,1.130,0.195,1.173,0.384,0.197,1.024,0.591,0.440
147,1.382,0.569,0.729,0.620,0.149,0.182,0.234,0.665
148,1.246,0.628,0.447,0.390,0.405,0.572,0.705,1.376
149,0.320,0.342,0.553,0.170,0.743,1.278,0.491,0.995
150,1.245,0.534,0.407,0.323,0.706,1.068,0.090,0.531
151,1.210,1.216,0.925,0.250,0.240,0.483,0.544,0.775
152,1.517,1.265,0.743,0.446,0.245,0.318,0.567,1.555
153,1.328,1.492,0.505,0.558,0.260,0.161,0.275,0.616
154,0.772,0.334,0.510,0.231,0.308,0.468,0.423,1.013
155,0.973,0.306,0.703,0.303,0.314,0.604,1.081,0.652
156,0.455,0.488,0.312,0.085,1.270,0.862,1.305,1.145
157,0.762,0.193,0.191,0.410,0.423,0.262,0.257,0.455
158,1.014,1.251,0.613,0.264,0.264,1.126,0.218,0.277
159,0.629,0.745,0.796,0.701,0.194,0.212,0.164,0.357
160,1.146,0.659,0.350,0.168,0.140,0.991,0.300,0.794
161,0.493,0.427,0.403,0.238,0.361,1.195,0.301,0.272
162,0.358,0.379,0.374,0.156,0.234,0.760,0.597,0.144
163,1.360,1.506,0.283,0.129,0.210,0.789,0.257,0.885
164,1.254,0.175,0.490,0.508,0.235,0.229,0.314,0.893
165,0.680,0.502,0.329,0.951,0.259,0.935,1.201,0.858
166,1.373,0.243,0.350,0.907,0.225,0.188,0.296,0.493
167,0.312,0.610,0.339,0.218,1.357,0.258,0.681,0.336
168,0.720,0.225,0.517,0.540,0.255,0.455,0.935,1.156
169,0.253,0.973,0.295,0.482,0.332,1.379,0.786,0.701
170,0.306,1.147,0.416,0.325,0.114,1.128,0.353,1.195
171,0.799,0.837,1.535,0.249,0.194,1.251,0.515,1.285
172,0.475,0.416,0.502,0.331,0.433,0.682,0.739,1.266
173,0.618,0.854,0.944,0.712,0.313,0.567,0.557,1.106
174,0.777,0.517,0.420,0.379,0.488,0.677,0.254,0.297
175,0.259,0.861,0.443,0.498,0.179,0.649,0.245,1.580
176,0.968,0.205,0.185,0.325,0.165,1.314,0.952,0.204
177,0.318,0.998,0.397,0.317,0.212,0.661,0.394,0.314
178,0.862,0.566,0.254,0.280,0.625,0.992,1.008,0.412
179,1.376,1.015,0.701,0.558,0.390,0.856,0.359,1.411
180,0.496,1.391,0.260,0.178,0.378,0.534,0.733,0.366
181,1.144,0.283,0.320,0.234,1.368,1.130,0.350,1.098
182,0.809,1.112,0.821,0.271,0.302,0.448,0.268,1.077
183,0.700,0.364,0.928,0.232,0.789,1.481,0.397,0.170
184,0.493,0.630,0.617,0.256,0.411,0.180,0.267,0.335
185,0.517,0.897,0.351,0.318,0.298,0.767,0.286,0.594
186,1.458,0.415,0.435,0.069,0.107,1.345,0.591,1.153
187,0.828,0.718,0.361,0.661,0.138,0.254,0.537,0.323
188,0.521,1.025,0.270,0.275,0.155,0.208,0.262,0.189
189,1.380,0.560,0.497,0.195,1.012,1.286,0.556,1.137
190,0.648,0.729,0.586,0.492,1.241,0.754,0.187,0.399
191,1.170,0.544,0.337,0.539,1.301,1.082,1.066,0.621
192,1.138,0.781,0.423,0.251,0.237,1.030,0.436,1.014
193,1.283,0.241,0.299,0.224,0.198,0.178,0.436,0.423
194,0.652,0.892,0.364,0.188,0.853,0.343,0.475,0.418
195,1.333,0.928,0.275,0.305,0.175,1.229,0.451,0.955
196,1.584,0.373,0.910,0.723,1.164,0.496,0.145,0.692
197,0.391,0.308,0.355,0.420,0.203,0.438,0.274,0.532
198,0.501,0.332,0.165,0.300,0.119,1.159,0.303,0.838
199,1.402,1.078,1.122,0.323,0.201,1.087,0.227,0.929
