,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.9120e-48,1.2103e-16,8.9186e-51,1.1774e-142,2.2255e-58,3.5630e-22,1.5948e-51,7.5169e-229
DCC_joint,,4.9120e-48,,1.4357e-158,4.4183e-05,8.8127e-131,5.8704e-07,2.1583e-20,6.8252e-03,1.9423e-304
DCC_bivariate_loop,,1.2103e-16,1.4357e-158,,1.8792e-124,3.9139e-233,9.4382e-155,2.8736e-110,5.7047e-145,0.0000e+00
SW_cross_validated,,8.9186e-51,4.4183e-05,1.8792e-124,,5.7921e-85,9.9952e-01,3.0375e-25,8.1928e-02,1.7096e-205
SW_15,,1.1774e-142,8.8127e-131,3.9139e-233,5.7921e-85,,4.8547e-102,1.1554e-152,9.1160e-109,1.0364e-117
SW_30,,2.2255e-58,5.8704e-07,9.4382e-155,9.9952e-01,4.8547e-102,,2.9670e-34,3.9437e-02,2.4664e-252
SW_60,,3.5630e-22,2.1583e-20,2.8736e-110,3.0375e-25,1.1554e-152,2.9670e-34,,3.1472e-25,9.9907e-304
SW_120,,1.5948e-51,6.8252e-03,5.7047e-145,8.1928e-02,9.1160e-109,3.9437e-02,3.1472e-25,,4.1250e-255
sFC,,7.5169e-229,1.9423e-304,0.0000e+00,1.7096e-205,1.0364e-117,2.4664e-252,9.9907e-304,4.1250e-255,
