,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,4.7277e-03,9.4140e-01,3.8694e-161,2.3956e-273,6.0014e-212,6.5791e-163,1.2814e-122,1.6159e-20
DCC_joint,,4.7277e-03,,6.4974e-03,1.5546e-172,6.4236e-280,8.5264e-221,4.0140e-174,4.9567e-132,7.9110e-12
DCC_bivariate_loop,,9.4140e-01,6.4974e-03,,1.3592e-159,8.3702e-272,2.2123e-210,2.2145e-161,6.2513e-122,6.8093e-20
SW_cross_validated,,3.8694e-161,1.5546e-172,1.3592e-159,,9.7769e-192,1.3333e-72,3.0107e-01,7.9406e-01,1.7383e-194
SW_15,,2.3956e-273,6.4236e-280,8.3702e-272,9.7769e-192,,1.8204e-117,5.5719e-188,2.4104e-150,1.4584e-291
SW_30,,6.0014e-212,8.5264e-221,2.2123e-210,1.3333e-72,1.8204e-117,,1.5268e-67,1.7542e-46,2.6384e-237
SW_60,,6.5791e-163,4.0140e-174,2.2145e-161,3.0107e-01,5.5719e-188,1.5268e-67,,6.2497e-01,9.8537e-196
SW_120,,1.2814e-122,4.9567e-132,6.2513e-122,7.9406e-01,2.4104e-150,1.7542e-46,6.2497e-01,,9.4248e-152
sFC,,1.6159e-20,7.9110e-12,6.8093e-20,1.7383e-194,1.4584e-291,2.6384e-237,9.8537e-196,9.4248e-152,
