,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.27,4.96,9.75,6.78,5.02,3.73,0.71
DCC_bivariate_loop,,,0.27,,4.54,9.28,6.35,4.60,3.46,0.96
SW_cross_validated,,,4.96,4.54,,5.63,2.24,0.10,0.03,5.73
SW_15,,,9.75,9.28,5.63,,3.34,5.50,4.26,10.46
SW_30,,,6.78,6.35,2.24,3.34,,2.13,1.64,7.52
SW_60,,,5.02,4.60,0.10,5.50,2.13,,0.05,5.78
SW_120,,,3.73,3.46,0.03,4.26,1.64,0.05,,4.30
sFC,,,0.71,0.96,5.73,10.46,7.52,5.78,4.30,
