,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.36,0.22,3.70,9.44,5.97,4.23,3.46,0.92
DCC_joint,,0.36,,0.13,4.32,10.32,6.71,4.91,3.92,0.58
DCC_bivariate_loop,,0.22,0.13,,3.93,9.66,6.19,4.46,3.65,0.67
SW_cross_validated,,3.70,4.32,3.93,,5.87,2.27,0.42,0.30,5.13
SW_15,,9.44,10.32,9.66,5.87,,3.66,5.60,4.86,11.38
SW_30,,5.97,6.71,6.19,2.27,3.66,,1.91,1.67,7.66
SW_60,,4.23,4.91,4.46,0.42,5.60,1.91,,0.05,5.81
SW_120,,3.46,3.92,3.65,0.30,4.86,1.67,0.05,,4.52
sFC,,0.92,0.58,0.67,5.13,11.38,7.66,5.81,4.52,
