,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.26,3.03,7.31,3.41,4.48,3.30,0.67
DCC_bivariate_loop,,,1.26,,3.67,7.54,4.02,4.95,3.93,1.91
SW_cross_validated,,,3.03,3.67,,3.48,0.26,0.30,0.10,2.82
SW_15,,,7.31,7.54,3.48,,3.27,3.82,3.49,7.39
SW_30,,,3.41,4.02,0.26,3.27,,0.00,0.16,3.24
SW_60,,,4.48,4.95,0.30,3.82,0.00,,0.19,4.50
SW_120,,,3.30,3.93,0.10,3.49,0.16,0.19,,3.11
sFC,,,0.67,1.91,2.82,7.39,3.24,4.50,3.11,
