,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,18.16,8.49,16.86,73.99,42.10,29.94,19.85,21.59
DCC_joint,,18.16,,5.10,1.56,64.83,31.28,17.52,8.10,1.53
DCC_bivariate_loop,,8.49,5.10,,5.76,54.28,29.53,18.13,10.59,6.40
SW_cross_validated,,16.86,1.56,5.76,,55.58,27.20,14.43,6.33,0.54
SW_15,,73.99,64.83,54.28,55.58,,21.07,36.34,39.25,69.57
SW_30,,42.10,31.28,29.53,27.20,21.07,,12.60,17.47,32.34
SW_60,,29.94,17.52,18.13,14.43,36.34,12.60,,6.15,17.83
SW_120,,19.85,8.10,10.59,6.33,39.25,17.47,6.15,,7.70
sFC,,21.59,1.53,6.40,0.54,69.57,32.34,17.83,7.70,
