,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,12.46,6.02,11.01,51.08,35.67,24.50,15.64,14.48
DCC_joint,,12.46,,8.66,1.59,56.58,37.45,21.78,7.17,3.40
DCC_bivariate_loop,,6.02,8.66,,6.63,56.79,39.15,25.57,12.88,11.77
SW_cross_validated,,11.01,1.59,6.63,,54.64,35.90,20.89,7.84,4.59
SW_15,,51.08,56.58,56.79,54.64,,21.85,39.83,42.49,57.06
SW_30,,35.67,37.45,39.15,35.90,21.85,,18.48,23.83,37.48
SW_60,,24.50,21.78,25.57,20.89,39.83,18.48,,9.09,21.05
SW_120,,15.64,7.17,12.88,7.84,42.49,23.83,9.09,,5.44
sFC,,14.48,3.40,11.77,4.59,57.06,37.48,21.05,5.44,
