,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-11.3346,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.
DCC_bivariate_loop,nan,-17.3636,-7.8353,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-32.5107,-23.1965,-12.2225,-,0.0000,0.0000,0.0000,0.0000,0.0000
SW_15,nan,-186.3862,-194.8832,-157.1106,-172.388,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-109.4842,-107.7508,-86.4991,-86.3374,72.5652,-,0.0000,0.0000,0.0000
SW_60,nan,-68.5089,-62.8388,-48.0328,-41.7912,112.6688,39.6516,-,0.0000,0.0000
SW_120,nan,-26.7661,-21.538,-16.7511,-10.8512,62.5441,29.6883,9.612,-,0.0000
sFC,nan,-11.0149,0.0216,7.6637,22.4643,187.4917,104.4689,61.088,21.393,-
